recipe_id,model,category,meal_type,title,ingredients_json,instructions,servings,claimed_energy_kcal,claimed_protein_g,claimed_fat_g,claimed_carbs_g,claimed_saturated_fat_g,claimed_sugar_g,claimed_fiber_g,claimed_salt_g,claimed_calcium_mg,claimed_iron_mg,claimed_magnesium_mg,claimed_phosphorus_mg,claimed_potassium_mg,claimed_zinc_mg,claimed_iodine_ug,claimed_selenium_ug,claimed_vitamin_a_rae_ug,claimed_vitamin_d_ug,claimed_vitamin_e_mg,claimed_vitamin_c_mg,claimed_folate_ug,claimed_vitamin_b12_ug,claimed_vitamin_b1_mg,claimed_vitamin_b2_mg,claimed_vitamin_b3_mg,claimed_vitamin_b6_mg,claimed_fsa_score,claimed_fsa_category,claimed_who_score,calculated_calories.quantity,calculated_protein,calculated_fat,calculated_saturated_fatty_acids,calculated_carbohydrate,calculated_sugar_total,calculated_dietary_fibre,calculated_sodium_(na),calculated_calcium_(ca),calculated_iron_(fe),calculated_zinc_(zn),calculated_selenium_(se),calculated_iodine_(i),calculated_potassium_(k),calculated_magnesium_(mg),calculated_vitamin_a_(rae),calculated_vitamin_b1_(thiamin),calculated_vitamin_b2_(riboflavin),calculated_vitamin_b9_(folate),calculated_vitamin_b12_(cobalamin),calculated_vitamin_c_(askorbic_acid),calculated_vitamin_d,calculated_vitamin_e,total_recipe_weight_g,match_coverage,matched_grams,no_match_grams,considered_grams,ignored_grams,calculated_fsa_fat_score,calculated_fsa_sat_fat_score,calculated_fsa_sugar_score,calculated_fsa_salt_score,calculated_fsa_score,calculated_fsa_category,claimed_calc_fsa_fat_score,claimed_calc_fsa_sat_fat_score,claimed_calc_fsa_sugar_score,claimed_calc_fsa_salt_score,claimed_calc_fsa_score,claimed_calc_fsa_category,calculated_who_score,calculated_who_protein,calculated_who_fat,calculated_who_sat_fat,calculated_who_carbs,calculated_who_sugar,calculated_who_salt,calculated_who_fibre,claimed_calc_who_score,claimed_calc_who_protein,claimed_calc_who_fat,claimed_calc_who_sat_fat,claimed_calc_who_carbs,claimed_calc_who_sugar,claimed_calc_who_salt,claimed_calc_who_fibre
gemini_flash_lite_dessert_927,gemini_flash_lite,dessert,Peanut Butter Cookies,Healthy Peanut Butter Oat Cookies,"[""200 g Rolled oats"", ""100 g Peanut butter, natural, unsalted"", ""60 g Maple syrup"", ""1 piece Egg, large"", ""1 tsp Vanilla extract"", ""1/2 tsp Baking soda"", ""1/4 tsp Salt""]","Preheat your oven to 180 degrees Celsius (350 degrees Fahrenheit) and line a baking sheet with parchment paper. In a large bowl, combine the rolled oats, peanut butter, maple syrup, egg, vanilla extract, baking soda, and salt. Stir until all ingredients are well combined and a dough forms. Drop rounded tablespoons of the dough onto the prepared baking sheet, leaving about 2 inches between cookies. Flatten each cookie slightly with the palm of your hand or the bottom of a glass. Bake for 10-12 minutes, or until the edges are golden brown and the centers are set. Let the cookies cool on the baking sheet for a few minutes before transferring them to a wire rack to cool completely.",12,2450,60.0,120.0,280.0,25.0,100.0,30.0,2.0,100.0,5.0,200.0,500.0,1000.0,4.0,10.0,15.0,5.0,0.1,5.0,0.5,50.0,0.1,0.5,0.3,5.0,0.4,7,healthy,5,1614.76,53.8,66.47999999999999,15.768,183.296,44.419999999999995,33.0,1138.6,214.71999999999997,12.174000000000001,9.235999999999999,44.92,23.28,981.4,419.32000000000005,109.20000000000002,0.8288,1.2104,143.24,0.8400000000000001,0.0,2.24,10.296,425.0,1.0,416.0,0.0,416.0,9.0,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,3,1,0,1,0,0,0,1,2,0,0,1,0,0,1,0
gemini_flash_lite_dessert_928,gemini_flash_lite,dessert,Peanut Butter Cookies,Wholesome Peanut Butter Oat Cookies,"[""200 g Peanut butter, smooth"", ""100 g Rolled oats"", ""75 g Whole wheat flour"", ""50 g Maple syrup"", ""1 piece Egg, raw"", ""1 tsp Baking soda"", ""0.5 tsp Cinnamon, ground"", ""0.25 tsp Salt""]","Preheat your oven to 180°C (160°C fan/gas mark 4). Line a baking sheet with parchment paper. In a large bowl, combine the smooth peanut butter, maple syrup, and the egg. Mix well until smooth. Add the rolled oats, whole wheat flour, baking soda, cinnamon, and salt. Stir until just combined; do not overmix. Drop rounded spoonfuls of dough onto the prepared baking sheet, leaving some space between each cookie. Gently flatten each cookie with a fork, creating a crisscross pattern. Bake for 10-12 minutes, or until the edges are golden brown and the centers are set. Let the cookies cool on the baking sheet for a few minutes before transferring them to a wire rack to cool completely.",12,2500,75.0,130.0,270.0,25.0,90.0,25.0,3.0,150.0,5.0,300.0,900.0,1500.0,5.0,5.0,10.0,10.0,1.0,10.0,1.0,50.0,0.5,0.5,0.3,4.0,0.4,7,moderate,4,2013.8,72.785,110.83000000000001,21.503,190.04,44.525,35.15,1737.25,258.35,12.34,10.62,111.15,20.900000000000002,1722.5,567.6,107.25000000000001,1.0255,1.197,155.95,0.8250000000000001,0.0,2.2,16.91,489.75,1.0,480.0,0.0,480.0,9.75,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,4,1,0,1,0,1,0,1,2,1,0,1,0,0,0,0
gemini_flash_lite_dessert_929,gemini_flash_lite,dessert,Peanut Butter Cookies,Healthy Whole Wheat Peanut Butter Cookies,"[""150 g Whole wheat flour"", ""100 g Natural peanut butter, unsalted"", ""80 g Maple syrup"", ""1 piece Egg, large"", ""1 tsp Baking soda"", ""0.5 tsp Vanilla extract"", ""0.25 tsp Salt""]","Preheat your oven to 180 degrees Celsius (350 degrees Fahrenheit) and line a baking sheet with parchment paper. In a medium bowl, combine the whole wheat flour, baking soda, and salt. In a separate large bowl, cream together the natural peanut butter and maple syrup until well combined. Beat in the egg and vanilla extract until smooth. Gradually add the dry ingredients to the wet ingredients, mixing until just combined. Do not overmix. Roll the dough into small balls, about 2.5 cm in diameter, and place them on the prepared baking sheet, leaving some space between each cookie. Use a fork to gently press down on each cookie, creating the classic criss-cross pattern. Bake for 10-12 minutes, or until the edges are lightly golden brown. Let the cookies cool on the baking sheet for a few minutes before transferring them to a wire rack to cool completely.",16,1950,55.0,105.0,190.0,20.0,100.0,15.0,2.5,150.0,5.0,250.0,500.0,700.0,4.0,5.0,10.0,0.0,0.0,5.0,0.0,50.0,0.0,0.5,0.2,5.0,0.4,5,healthy,6,1413.76,49.900000000000006,60.83,14.818,154.022,56.004000000000005,24.5,1138.4,204.51999999999998,8.145999999999999,7.6259999999999994,22.42,23.28,1588.4,368.52000000000004,109.20000000000002,1.1619999999999997,1.4594,135.74,0.8400000000000001,0.0,2.24,9.896,395.5,1.0,386.0,0.0,386.0,9.5,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,3,1,0,1,0,0,0,1,2,1,0,1,0,0,0,0
gemini_flash_lite_dessert_930,gemini_flash_lite,dessert,Peanut Butter Cookies,Healthier Whole Wheat Peanut Butter Cookies,"[""150 g Whole wheat flour"", ""100 g Natural peanut butter, unsweetened"", ""75 g Maple syrup"", ""50 g Coconut oil, melted"", ""1 piece Egg, large"", ""1 tsp Vanilla extract"", ""1/2 tsp Baking soda"", ""1/4 tsp Salt""]","Preheat your oven to 180 degrees Celsius (350 degrees Fahrenheit) and line a baking sheet with parchment paper. In a large bowl, cream together the natural peanut butter, melted coconut oil, and maple syrup until well combined. Beat in the egg and vanilla extract until smooth. In a separate bowl, whisk together the whole wheat flour, baking soda, and salt. Gradually add the dry ingredients to the wet ingredients, mixing until just combined. Do not overmix. Roll the dough into small balls, about 2.5 cm (1 inch) in diameter, and place them on the prepared baking sheet. Flatten each ball slightly with a fork, creating a crisscross pattern. Bake for 10-12 minutes, or until the edges are lightly golden and the centers are set. Let the cookies cool on the baking sheet for a few minutes before transferring them to a wire rack to cool completely.",12,2500,50.0,150.0,250.0,30.0,100.0,20.0,2.0,150.0,5.0,200.0,400.0,800.0,4.0,0.0,5.0,0.0,0.0,10.0,0.0,50.0,0.0,0.5,0.3,4.0,0.4,6,moderate,4,1847.26,49.900000000000006,110.47999999999999,58.467999999999996,150.653,53.007999999999996,24.5,1137.95,199.07,8.1405,7.590999999999999,22.42,23.28,1577.15,367.47,109.20000000000002,1.1586999999999998,1.3959000000000001,135.74,0.8400000000000001,0.0,2.24,9.896,440.0,1.0,431.0,0.0,431.0,9.0,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
gemini_flash_lite_dessert_931,gemini_flash_lite,dessert,Pecan Pie,Healthier Maple-Sweetened Pecan Pie,"[""190 g Whole wheat flour"", ""60 g Unsalted butter, cold, cubed"", ""30 ml Ice water"", ""15 ml Maple syrup"", ""1 g Salt"", ""200 g Pecans, halved"", ""150 ml Maple syrup"", ""60 ml Milk, unsweetened almond"", ""2 large Eggs, raw"", ""5 ml Vanilla extract"", ""2.5 ml Ground cinnamon"", ""1 g Salt""]","Preheat your oven to 190 degrees Celsius (175 degrees Celsius fan/gas mark 5). In a medium bowl, combine the whole wheat flour and 1 g salt. Cut in the cold butter using a pastry blender or your fingertips until the mixture resembles coarse crumbs. Gradually add the ice water, mixing until the dough just comes together. Form the dough into a disc, wrap it in plastic wrap, and refrigerate for at least 30 minutes. On a lightly floured surface, roll out the dough to fit a 23 cm pie dish. Press the dough into the dish and trim any excess. In a small bowl, mix 15 ml maple syrup with 1 g salt and brush this lightly onto the bottom crust. Bake the crust for 10 minutes, then remove from the oven and let it cool slightly. Reduce the oven temperature to 180 degrees Celsius (160 degrees Celsius fan/gas mark 4). In a large bowl, whisk together 150 ml maple syrup, almond milk, eggs, vanilla extract, cinnamon, and 1 g salt until well combined. Stir in the halved pecans. Pour the pecan mixture into the pre-baked pie crust. Bake for 35-45 minutes, or until the filling is set and the pecans are toasted. If the crust edges start to brown too quickly, cover them with foil. Let the pie cool completely on a wire rack before slicing and serving.",8,4500,80.0,250.0,480.0,70.0,300.0,30.0,7.0,300.0,8.0,400.0,800.0,2000.0,15.0,5.0,20.0,200.0,5.0,30.0,5.0,100.0,2.0,1.0,0.5,10.0,1.0,9,moderate,3,3340.7000000000003,57.650000000000006,211.916,47.298,275.07379999999995,149.05120000000002,50.82,1287.49,598.49,13.732099999999999,15.433,39.56,57.400000000000006,2855.1499999999996,620.3100000000001,687.1,2.2894599999999996,3.6376999999999997,192.5,1.7100000000000002,0.0,11.0,16.637999999999998,878.25,1.0,851.0,0.0,851.0,27.25,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
gemini_flash_lite_dessert_932,gemini_flash_lite,dessert,Pecan Pie,Healthier Maple Pecan Pie with Whole Wheat Crust,"[""200 g Whole wheat flour"", ""100 g Unsalted butter, cold and cubed"", ""50 ml Ice water"", ""250 g Pecans, raw"", ""180 ml Maple syrup, pure"", ""150 ml Milk, unsweetened almond"", ""2 large Eggs, raw"", ""10 ml Vanilla extract"", ""5 g Cornstarch"", ""2 g Salt"", ""1 g Cinnamon, ground""]","Prepare the crust by combining whole wheat flour and salt in a bowl. Cut in the cold butter until the mixture resembles coarse crumbs. Gradually add ice water, mixing until the dough just comes together. Form into a disk, wrap in plastic, and chill for at least 30 minutes. Preheat oven to 190°C (170°C fan/gas mark 5). On a lightly floured surface, roll out the dough to fit a 23cm pie dish. Press the dough into the dish and trim any excess. Line the crust with parchment paper and fill with pie weights or dried beans. Bake for 15 minutes. Remove the parchment and weights and bake for another 5 minutes until lightly golden. While the crust bakes, whisk together maple syrup, almond milk, eggs, vanilla extract, cornstarch, salt, and cinnamon in a bowl until well combined. Arrange the pecans evenly in the partially baked crust. Pour the maple syrup mixture over the pecans. Reduce oven temperature to 180°C (160°C fan/gas mark 4). Bake the pie for 35-45 minutes, or until the filling is set but still has a slight wobble in the center. Let the pie cool completely on a wire rack for at least 2-3 hours before slicing and serving.",8,5600,95.0,380.0,450.0,70.0,320.0,50.0,6.0,350.0,9.0,600.0,1200.0,2000.0,15.0,5.0,10.0,200.0,5.0,15.0,1.0,150.0,1.0,1.0,0.5,5.0,0.5,8,moderate,4,4127.75,64.15,282.44,71.3,302.83259999999996,164.6434,58.8,1530.48,824.2800000000001,15.632200000000001,17.914,41.35,67.80000000000001,3348.75,727.72,1000.5,2.59332,3.9544000000000006,213.4,1.7500000000000002,0.0,15.9,23.955,1109.5,1.0,1067.0,0.0,1067.0,42.5,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
gemini_flash_lite_dessert_933,gemini_flash_lite,dessert,Pecan Pie,Healthy Maple-Sweetened Pecan Pie with Whole Wheat Crust,"[""200 g Whole wheat flour"", ""50 g Almond flour"", ""60 g Cold unsalted butter, cut into small cubes"", ""1 g Salt"", ""45 ml Ice water"", ""300 g Pecans, roughly chopped"", ""150 ml Maple syrup, pure"", ""60 ml Unsweetened almond milk"", ""2 large Eggs, lightly beaten"", ""10 ml Vanilla extract"", ""5 ml Cinnamon, ground"", ""2 g Nutmeg, ground"", ""1 g Salt""]","For the crust, combine the whole wheat flour, almond flour, and 1g salt in a food processor. Pulse a few times to combine. Add the cold butter and pulse until the mixture resembles coarse crumbs. Gradually add the ice water, 1 tablespoon at a time, pulsing until the dough just comes together. Be careful not to overmix. Turn the dough out onto a lightly floured surface, form into a disc, wrap in plastic wrap, and refrigerate for at least 30 minutes. Preheat your oven to 190°C (170°C fan/Gas Mark 5). On a lightly floured surface, roll out the chilled dough into a 30cm circle. Carefully transfer the dough to a 23cm pie dish, pressing it gently into the bottom and up the sides. Trim and crimp the edges as desired. Line the crust with parchment paper and fill with pie weights or dried beans. Bake for 15 minutes, then remove the parchment paper and weights and bake for another 5 minutes until lightly golden. While the crust is baking, prepare the filling. In a large bowl, whisk together the maple syrup, almond milk, beaten eggs, vanilla extract, cinnamon, nutmeg, and 1g salt until well combined. Stir in the chopped pecans. Pour the pecan filling into the partially baked pie crust. Reduce the oven temperature to 175°C (155°C fan/Gas Mark 3). Bake for 40-50 minutes, or until the filling is set and the pecans are toasted. A knife inserted near the center should come out clean. If the crust edges start to brown too quickly, loosely tent them with aluminum foil. Let the pie cool completely on a wire rack before slicing and serving.",8,5500,120.0,350.0,450.0,60.0,280.0,40.0,8.0,500.0,15.0,800.0,1200.0,3000.0,15.0,5.0,20.0,100.0,2.0,20.0,1.0,150.0,2.0,,0.8,8.0,1.2,8,moderate,5,4429.26,84.5,317.00999999999993,56.928000000000004,274.166,144.06,70.12,1342.5,678.4200000000001,19.059,21.586,54.32,74.94,3881.2999999999997,945.4200000000001,778.8,2.9328,3.9834000000000005,270.48,2.4,0.0,12.24,30.105999999999998,1081.5,1.0,1036.0,0.0,1036.0,45.5,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,2,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
gemini_flash_lite_dessert_934,gemini_flash_lite,dessert,Pecan Pie,Healthier Maple-Sweetened Pecan Pie,"[""200 g Whole wheat flour"", ""50 g Almond flour"", ""80 g Cold butter, unsalted"", ""50 ml Ice water"", ""500 g Pecans, halved"", ""200 ml Maple syrup, pure"", ""100 ml Milk, unsweetened almond"", ""2 large Eggs, raw"", ""1 tsp Vanilla extract"", ""1/2 tsp Ground cinnamon"", ""1/4 tsp Salt""]","Preheat your oven to 190°C. In a bowl, combine the whole wheat flour and almond flour. Cut in the cold butter using a pastry blender or your fingertips until the mixture resembles coarse crumbs. Gradually add the ice water, mixing until just combined to form a dough. Wrap the dough in plastic wrap and refrigerate for at least 30 minutes. On a lightly floured surface, roll out the dough to fit a 23 cm pie dish. Press the dough into the dish and trim any excess. In a large bowl, toss the pecan halves with the cinnamon and salt. In a separate bowl, whisk together the maple syrup, almond milk, eggs, and vanilla extract until well combined. Arrange the pecans in the pie crust. Pour the maple syrup mixture evenly over the pecans. Bake for 15 minutes at 190°C, then reduce the oven temperature to 175°C and continue baking for another 35-45 minutes, or until the filling is set and the crust is golden brown. If the crust edges start to brown too quickly, cover them with foil. Let the pie cool completely on a wire rack before slicing and serving.",8,5500,120.0,360.0,450.0,80.0,300.0,40.0,6.0,400.0,15.0,800.0,1500.0,3000.0,20.0,5.0,30.0,100.0,2.0,30.0,5.0,200.0,1.0,1.0,0.5,5.0,1.0,9,moderate,4,6173.3,96.95,475.36,78.46000000000001,328.50399999999996,192.916,96.2,1312.7,1026.5,23.548000000000002,29.830000000000002,40.5,62.60000000000001,5361.6,1303.0,849.3000000000001,3.8668000000000005,4.789,312.4,1.7300000000000002,0.0,13.4,36.62,1358.75,1.0,1320.0,0.0,1320.0,38.75,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
gemini_flash_lite_dessert_935,gemini_flash_lite,dessert,Pecan Pie,Healthier Maple Pecan Pie with Whole Wheat Crust,"[""150 g Whole wheat flour"", ""50 g Almond flour"", ""50 g Cold unsalted butter, cut into small cubes"", ""1 tbsp Maple syrup"", ""30 ml Ice water"", ""1 g Salt"", ""200 g Pecans, roughly chopped"", ""150 g Pure maple syrup"", ""60 ml Unsweetened almond milk"", ""2 large Eggs, lightly beaten"", ""1 tsp Vanilla extract"", ""1/2 tsp Ground cinnamon"", ""1/4 tsp Ground nutmeg"", ""1/4 tsp Salt""]","Preheat oven to 175C (350F). In a bowl, combine whole wheat flour, almond flour, and 1g salt. Cut in the cold butter using a pastry blender or your fingertips until the mixture resembles coarse crumbs. Drizzle in 1 tbsp maple syrup and ice water, one tablespoon at a time, mixing until the dough just comes together. Do not overmix. Form the dough into a disc, wrap in plastic, and chill for at least 30 minutes. On a lightly floured surface, roll out the dough into a 12-inch circle. Carefully transfer to a 9-inch pie plate, pressing it into the bottom and up the sides. Trim and crimp the edges. Spread the chopped pecans evenly over the bottom of the crust. In a separate bowl, whisk together 150g maple syrup, almond milk, beaten eggs, vanilla extract, cinnamon, nutmeg, and 1/4 tsp salt until well combined. Pour the filling over the pecans in the pie crust. Bake for 40-50 minutes, or until the center is just set and the crust is golden brown. If the crust edges start to brown too quickly, loosely tent them with aluminum foil. Let the pie cool completely on a wire rack for at least 2 hours before slicing and serving.",8,4500,85.0,300.0,400.0,50.0,250.0,40.0,5.0,300.0,10.0,500.0,900.0,2000.0,15.0,10.0,20.0,50.0,1.0,15.0,2.0,100.0,0.5,1.5,0.8,10.0,1.2,8,moderate,4,3334.06,68.9,234.46,45.37800000000001,211.51879999999997,113.2452,50.62,1594.54,557.76,14.850599999999998,16.028,53.42,72.34,2907.1,708.1800000000001,698.7,2.14376,3.3366000000000002,219.98000000000002,2.3899999999999997,0.0,11.24,28.096,861.0,1.0,832.0,0.0,832.0,29.0,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
gemini_flash_lite_dessert_936,gemini_flash_lite,dessert,Pound Cakes,Whole Wheat Lemon Yogurt Pound Cake,"[""200 g Whole wheat flour"", ""150 g Greek yogurt, plain, 2%"", ""100 g Unsalted butter, softened"", ""150 g Erythritol"", ""3 large Egg, raw"", ""1 tsp Baking powder"", ""0.5 tsp Salt"", ""1 tbsp Lemon zest, fresh"", ""2 tbsp Lemon juice, fresh"", ""50 ml Milk, skim""]","Preheat your oven to 175°C (350°F). Grease and flour a standard loaf pan, or line it with parchment paper. In a large bowl, cream together the softened butter and erythritol until light and fluffy. Beat in the eggs one at a time, ensuring each is fully incorporated before adding the next. Stir in the Greek yogurt and lemon zest. In a separate medium bowl, whisk together the whole wheat flour, baking powder, and salt. Gradually add the dry ingredients to the wet ingredients, alternating with the milk and lemon juice, mixing until just combined. Do not overmix. Pour the batter into the prepared loaf pan and spread evenly. Bake for 50-60 minutes, or until a wooden skewer inserted into the center comes out clean. Let the cake cool in the pan for 10-15 minutes before transferring it to a wire rack to cool completely.",10,2500,70.0,110.0,300.0,65.0,20.0,25.0,5.0,500.0,5.0,200.0,600.0,1000.0,4.0,10.0,20.0,300.0,5.0,2.0,30.0,150.0,3.0,0.6,0.5,5.0,0.7,7,moderate,4,1781.1000000000001,57.99,107.52,59.96999999999999,131.635,16.834999999999997,27.68,2160.45,467.25000000000006,9.969999999999999,7.659999999999999,63.74999999999999,123.35,1592.5,276.15000000000003,1165.2,1.4184999999999997,1.1784999999999999,174.95,3.5749999999999997,30.15,17.0,14.814999999999998,869.0,1.0,710.0,0.0,710.0,159.0,3,3,1,3,10,unhealthy,3,3,1,3,10,unhealthy,3,1,0,0,0,1,0,1,2,1,0,0,0,1,0,0
gemini_flash_lite_dessert_937,gemini_flash_lite,dessert,Pound Cakes,Whole Wheat Lemon Yogurt Pound Cake,"[""200 g Whole wheat flour"", ""100 g All-purpose flour"", ""200 g Greek yogurt, plain, 2%"", ""150 g Honey"", ""100 g Unsalted butter, unsalted, softened"", ""3 large Eggs, raw, large"", ""1 tbsp Lemon zest, fresh"", ""50 ml Lemon juice, fresh"", ""1 tsp Baking powder"", ""1/2 tsp Salt""]","Preheat your oven to 175°C (350°F). Grease and flour a standard loaf pan (approximately 23x13 cm or 9x5 inches). In a large bowl, cream together the softened butter and honey until light and fluffy. Beat in the eggs one at a time, ensuring each is well incorporated before adding the next. Stir in the Greek yogurt, lemon zest, and lemon juice until just combined. In a separate medium bowl, whisk together the whole wheat flour, all-purpose flour, baking powder, and salt. Gradually add the dry ingredients to the wet ingredients, mixing on low speed until just combined. Be careful not to overmix. Pour the batter into the prepared loaf pan and spread evenly. Bake for 50-60 minutes, or until a wooden skewer inserted into the center comes out clean. Let the cake cool in the pan for 10-15 minutes before inverting it onto a wire rack to cool completely.",10,3500,70.0,140.0,480.0,85.0,250.0,15.0,5.0,400.0,5.0,150.0,700.0,1000.0,4.0,10.0,20.0,400.0,5.0,5.0,50.0,200.0,1.0,0.5,0.5,5.0,0.5,7,moderate,5,2717.94,78.975,117.415,62.952,320.062,137.26200000000003,32.699999999999996,2266.7,490.58000000000004,13.081999999999999,9.519,86.53,147.92,1996.6,323.83,1319.95,1.7577999999999998,1.5196,231.80999999999997,4.41,40.849999999999994,19.36,19.939000000000004,1058.0,1.0,1049.0,0.0,1049.0,9.0,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini_flash_lite_dessert_939,gemini_flash_lite,dessert,Pound Cakes,Whole Wheat Greek Yogurt Pound Cake with Berries,"[""200 g Whole wheat flour"", ""150 g Greek yogurt, 0% fat"", ""100 g Erythritol"", ""80 g Egg whites, raw"", ""60 g Raspberries, fresh"", ""50 g Blueberries, fresh"", ""30 ml Lemon juice, fresh"", ""15 ml Vanilla extract"", ""5 g Baking powder"", ""2 g Salt""]","Preheat your oven to 175°C (350°F) and grease and flour a loaf pan. In a large bowl, whisk together the whole wheat flour, erythritol, baking powder, and salt. In a separate bowl, combine the Greek yogurt, egg whites, lemon juice, and vanilla extract. Pour the wet ingredients into the dry ingredients and mix until just combined, being careful not to overmix. Gently fold in the fresh raspberries and blueberries. Pour the batter into the prepared loaf pan and spread evenly. Bake for 45-55 minutes, or until a toothpick inserted into the center comes out clean. Let the cake cool in the pan for 10 minutes before transferring it to a wire rack to cool completely.",10,1450,55.0,15.0,240.0,2.0,70.0,25.0,3.0,400.0,8.0,150.0,600.0,1200.0,4.0,15.0,30.0,5.0,0.0,3.0,60.0,150.0,0.0,1.0,0.5,7.0,1.0,7,moderate,5,850.4,42.60999999999999,8.490000000000002,3.3000000000000003,136.01999999999998,21.169999999999998,29.93,1012.8,270.50000000000006,7.420000000000001,5.68,15.100000000000001,27.349999999999998,1485.6,271.6,63.8,1.3549999999999998,0.658,102.36,0.6000000000000001,29.0,0.0,3.7499999999999996,691.25,1.0,570.0,0.0,570.0,121.25,1,1,1,3,6,healthy,1,1,3,3,8,moderate,4,0,0,1,1,1,0,1,3,0,0,1,1,0,0,1
gemini_flash_lite_dessert_940,gemini_flash_lite,dessert,Pound Cakes,Whole Wheat Greek Yogurt Pound Cake with Berries,"[""200 g Whole wheat flour"", ""150 g All-purpose flour"", ""1.5 tsp Baking powder"", ""0.5 tsp Salt"", ""200 g Unsalted butter, softened"", ""250 g Granulated sugar"", ""4 large Eggs, room temperature"", ""2 dl Plain Greek yogurt, 2% fat"", ""2 tsp Vanilla extract"", ""1 dl Fresh mixed berries (blueberries, raspberries)"", ""1 tbsp Lemon zest""]","Preheat your oven to 175 degrees Celsius (350 degrees Fahrenheit) and grease and flour a standard loaf pan. In a medium bowl, whisk together the whole wheat flour, all-purpose flour, baking powder, and salt. In a large bowl, cream together the softened butter and granulated sugar until light and fluffy, about 3-5 minutes. Beat in the eggs one at a time, ensuring each is fully incorporated before adding the next. Stir in the vanilla extract. Gradually add the dry ingredients to the wet ingredients, alternating with the Greek yogurt, beginning and ending with the dry ingredients. Mix until just combined, being careful not to overmix. Gently fold in the fresh berries and lemon zest. Pour the batter into the prepared loaf pan and smooth the top. Bake for 50-65 minutes, or until a wooden skewer inserted into the center comes out clean. Let the cake cool in the pan for 10-15 minutes before inverting it onto a wire rack to cool completely.",12,3500,60.0,160.0,480.0,95.0,220.0,20.0,3.0,300.0,5.0,150.0,600.0,800.0,4.0,5.0,30.0,500.0,2.0,3.0,10.0,150.0,1.0,0.5,0.4,5.0,0.4,7,moderate,4,4293.670000000001,95.67,208.68999999999997,117.29100000000001,489.876,273.17600000000004,36.8,2813.3,555.44,14.755999999999997,10.531999999999998,115.49000000000001,202.56,2198.3,351.89,2254.75,1.9433999999999998,1.8143000000000002,287.83,5.68,49.3,32.480000000000004,27.992,1402.75,1.0,1382.0,0.0,1382.0,20.75,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini_flash_lite_dessert_941,gemini_flash_lite,dessert,Pumpkin Pie,Wholesome Whole Wheat Pumpkin Pie,"[""200 g Whole wheat flour"", ""100 g Unsalted butter, cold, cubed"", ""60 ml Ice water"", ""500 g Pumpkin puree, unsweetened"", ""150 ml Milk, unsweetened almond"", ""100 g Maple syrup"", ""2 large Eggs, raw"", ""10 g Cornstarch"", ""5 g Pumpkin pie spice"", ""2 g Salt""]","For the crust, combine the whole wheat flour and cold butter in a food processor and pulse until the mixture resembles coarse crumbs. Gradually add the ice water, pulsing until the dough just comes together. Flatten into a disk, wrap in plastic wrap, and refrigerate for at least 30 minutes. Preheat your oven to 190 degrees C. On a lightly floured surface, roll out the dough into a 30 cm circle. Carefully transfer it to a 23 cm pie plate, trimming and crimping the edges. For the filling, whisk together the pumpkin puree, almond milk, maple syrup, eggs, cornstarch, pumpkin pie spice, and salt in a large bowl until well combined and smooth. Pour the filling into the prepared pie crust. Bake for 15 minutes at 190 degrees C. Then, reduce the oven temperature to 175 degrees C and continue baking for another 35-45 minutes, or until the center is just set and a knife inserted near the center comes out clean. Let the pie cool completely on a wire rack before slicing and serving.",8,2500,50.0,120.0,300.0,50.0,150.0,30.0,10.0,300.0,10.0,200.0,500.0,1500.0,5.0,5.0,10.0,5000.0,2.0,5.0,50.0,100.0,1.0,1.0,1.0,5.0,1.0,8,moderate,5,4834.700000000001,223.93800000000002,329.32,94.1265,208.319,70.453,72.03999999999999,1619.7,925.6,47.2055,31.718500000000002,96.815,67.80000000000001,5335.15,2570.2,996.15,2.7995499999999995,2.73085,777.1,1.7500000000000002,11.17,15.9,30.551499999999997,1213.0,1.0,1175.0,0.0,1175.0,38.0,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
