recipe_id,recipe_title,ingredient_raw,ingredient_name,amount,unit,grams,ignored,matched_food_id,matched_food_name,match_score
gemini_flash_lite_dinner_466,Hearty Vegetable and White Bean Minestrone,"50 g Fresh spinach, roughly chopped","Fresh spinach, roughly chopped",50.0,g,50.0,False,6.064,"Spinach, raw",2
gemini_flash_lite_dinner_466,Hearty Vegetable and White Bean Minestrone,"30 g Parmesan cheese, grated, for serving (optional)","Parmesan cheese, grated, for serving (optional)",30.0,g,30.0,False,1.2,"Cheese, hard, Parmesan",2
gemini_flash_lite_dinner_467,Hearty Tuscan Minestrone Soup with White Beans and Kale,2 tbsp Olive oil,Olive oil,2.0,tbsp,20.0,False,8.019,"Oil, olive",2
gemini_flash_lite_dinner_467,Hearty Tuscan Minestrone Soup with White Beans and Kale,"200 g Onion, raw","Onion, raw",200.0,g,200.0,False,6.042,"Onion, Norwegian, raw",2
gemini_flash_lite_dinner_467,Hearty Tuscan Minestrone Soup with White Beans and Kale,"150 g Carrot, raw","Carrot, raw",150.0,g,150.0,False,6.036,"Carrot, Norwegian, raw",2
gemini_flash_lite_dinner_467,Hearty Tuscan Minestrone Soup with White Beans and Kale,"150 g Celery, raw","Celery, raw",150.0,g,150.0,False,6.068,"Celery stalk or stem, Norwegian, raw",2
gemini_flash_lite_dinner_467,Hearty Tuscan Minestrone Soup with White Beans and Kale,"2 cloves Garlic, raw","Garlic, raw",2.0,cloves,5.0,False,6.038,"Garlic, raw",2
gemini_flash_lite_dinner_467,Hearty Tuscan Minestrone Soup with White Beans and Kale,"1500 ml Vegetable broth, low sodium","Vegetable broth, low sodium",15.0,dl,1500.0,True,,,-1
gemini_flash_lite_dinner_467,Hearty Tuscan Minestrone Soup with White Beans and Kale,"400 g Tomatoes, crushed, canned","Tomatoes, crushed, canned",400.0,g,400.0,False,6.07,"Tomato, canned",2
gemini_flash_lite_dinner_467,Hearty Tuscan Minestrone Soup with White Beans and Kale,"200 g Cannellini beans, canned, drained and rinsed","Cannellini beans, canned, drained and rinsed",200.0,g,200.0,False,6.134,"Beans, white, large, canned",2
gemini_flash_lite_dinner_467,Hearty Tuscan Minestrone Soup with White Beans and Kale,"200 g Kidney beans, canned, drained and rinsed","Kidney beans, canned, drained and rinsed",200.0,g,200.0,False,6.133,"Beans, red (kidney), canned",2
gemini_flash_lite_dinner_467,Hearty Tuscan Minestrone Soup with White Beans and Kale,"150 g Kale, fresh, stems removed and chopped","Kale, fresh, stems removed and chopped",150.0,g,150.0,False,,,0
gemini_flash_lite_dinner_467,Hearty Tuscan Minestrone Soup with White Beans and Kale,"100 g Small pasta, such as ditalini or macaroni, uncooked","Small pasta, such as ditalini or macaroni, uncooked",100.0,g,100.0,False,5.016,"Pasta, plain, uncooked",2
gemini_flash_lite_dinner_467,Hearty Tuscan Minestrone Soup with White Beans and Kale,1 tsp Dried oregano,Dried oregano,1.0,tsp,5.0,True,,,-1
gemini_flash_lite_dinner_467,Hearty Tuscan Minestrone Soup with White Beans and Kale,1 tsp Dried basil,Dried basil,1.0,tsp,5.0,True,,,-1
gemini_flash_lite_dinner_467,Hearty Tuscan Minestrone Soup with White Beans and Kale,"0.5 tsp Black pepper, ground","Black pepper, ground",0.5,tsp,1.25,True,,,-1
gemini_flash_lite_dinner_467,Hearty Tuscan Minestrone Soup with White Beans and Kale,"50 g Parmesan cheese, grated, for serving (optional)","Parmesan cheese, grated, for serving (optional)",50.0,g,50.0,False,1.2,"Cheese, hard, Parmesan",2
gemini_flash_lite_dinner_468,Hearty Tuscan Minestrone Soup with Beans and Vegetables,2 tbsp Olive oil,Olive oil,2.0,tbsp,20.0,False,8.019,"Oil, olive",2
gemini_flash_lite_dinner_468,Hearty Tuscan Minestrone Soup with Beans and Vegetables,"200 g Onion, yellow, raw","Onion, yellow, raw",200.0,g,200.0,False,6.042,"Onion, Norwegian, raw",2
gemini_flash_lite_dinner_468,Hearty Tuscan Minestrone Soup with Beans and Vegetables,"2 stalks Celery, raw","Celery, raw",2.0,stalks,66.0,False,6.068,"Celery stalk or stem, Norwegian, raw",2
gemini_flash_lite_dinner_468,Hearty Tuscan Minestrone Soup with Beans and Vegetables,"300 g Carrot, raw","Carrot, raw",300.0,g,300.0,False,6.036,"Carrot, Norwegian, raw",2
gemini_flash_lite_dinner_468,Hearty Tuscan Minestrone Soup with Beans and Vegetables,"2 cloves Garlic, raw","Garlic, raw",2.0,cloves,5.0,False,6.038,"Garlic, raw",2
gemini_flash_lite_dinner_468,Hearty Tuscan Minestrone Soup with Beans and Vegetables,"1500 ml Vegetable broth, low sodium","Vegetable broth, low sodium",15.0,dl,1500.0,True,,,-1
gemini_flash_lite_dinner_468,Hearty Tuscan Minestrone Soup with Beans and Vegetables,"400 g Canned tomatoes, chopped","Canned tomatoes, chopped",400.0,g,400.0,False,6.07,"Tomato, canned",2
gemini_flash_lite_dinner_468,Hearty Tuscan Minestrone Soup with Beans and Vegetables,"200 g Zucchini, raw","Zucchini, raw",200.0,g,200.0,False,6.085,"Squash, zucchini, raw",2
gemini_flash_lite_dinner_468,Hearty Tuscan Minestrone Soup with Beans and Vegetables,"200 g Green beans, raw","Green beans, raw",200.0,g,200.0,False,6.098,"Beans, green, French, raw",2
gemini_flash_lite_dinner_468,Hearty Tuscan Minestrone Soup with Beans and Vegetables,"150 g Canned cannellini beans, drained and rinsed","Canned cannellini beans, drained and rinsed",150.0,g,150.0,False,6.134,"Beans, white, large, canned",2
gemini_flash_lite_dinner_468,Hearty Tuscan Minestrone Soup with Beans and Vegetables,"150 g Canned kidney beans, drained and rinsed","Canned kidney beans, drained and rinsed",150.0,g,150.0,False,6.133,"Beans, red (kidney), canned",2
gemini_flash_lite_dinner_468,Hearty Tuscan Minestrone Soup with Beans and Vegetables,"100 g Small pasta, such as ditalini or elbow macaroni","Small pasta, such as ditalini or elbow macaroni",100.0,g,100.0,False,5.016,"Pasta, plain, uncooked",2
gemini_flash_lite_dinner_468,Hearty Tuscan Minestrone Soup with Beans and Vegetables,"5 g Fresh basil, chopped","Fresh basil, chopped",5.0,g,5.0,True,,,-1
gemini_flash_lite_dinner_468,Hearty Tuscan Minestrone Soup with Beans and Vegetables,"5 g Fresh parsley, chopped","Fresh parsley, chopped",5.0,g,5.0,False,6.05,"Parsley, herb, Norwegian, raw",2
gemini_flash_lite_dinner_468,Hearty Tuscan Minestrone Soup with Beans and Vegetables,1 tsp Dried oregano,Dried oregano,1.0,tsp,5.0,True,,,-1
gemini_flash_lite_dinner_468,Hearty Tuscan Minestrone Soup with Beans and Vegetables,"0.5 tsp Black pepper, ground","Black pepper, ground",0.5,tsp,1.25,True,,,-1
gemini_flash_lite_dinner_468,Hearty Tuscan Minestrone Soup with Beans and Vegetables,1 g Salt,Salt,1.0,g,1.0,True,,,-1
gemini_flash_lite_dinner_469,Hearty Vegetable and Bean Minestrone Soup,2 tbsp Olive oil,Olive oil,2.0,tbsp,20.0,False,8.019,"Oil, olive",2
gemini_flash_lite_dinner_469,Hearty Vegetable and Bean Minestrone Soup,"200 g Onion, yellow, raw","Onion, yellow, raw",200.0,g,200.0,False,6.042,"Onion, Norwegian, raw",2
gemini_flash_lite_dinner_469,Hearty Vegetable and Bean Minestrone Soup,"200 g Carrot, raw","Carrot, raw",200.0,g,200.0,False,6.036,"Carrot, Norwegian, raw",2
gemini_flash_lite_dinner_469,Hearty Vegetable and Bean Minestrone Soup,"200 g Celery stalk, raw","Celery stalk, raw",200.0,g,200.0,False,6.068,"Celery stalk or stem, Norwegian, raw",2
gemini_flash_lite_dinner_469,Hearty Vegetable and Bean Minestrone Soup,"2 cloves Garlic, raw","Garlic, raw",2.0,cloves,5.0,False,6.038,"Garlic, raw",2
gemini_flash_lite_dinner_469,Hearty Vegetable and Bean Minestrone Soup,"1000 ml Vegetable broth, low sodium","Vegetable broth, low sodium",10.0,dl,1000.0,True,,,-1
gemini_flash_lite_dinner_469,Hearty Vegetable and Bean Minestrone Soup,"400 g Chopped tomatoes, canned","Chopped tomatoes, canned",400.0,g,400.0,False,6.07,"Tomato, canned",2
gemini_flash_lite_dinner_469,Hearty Vegetable and Bean Minestrone Soup,"200 g Kidney beans, canned, drained and rinsed","Kidney beans, canned, drained and rinsed",200.0,g,200.0,False,6.133,"Beans, red (kidney), canned",2
gemini_flash_lite_dinner_469,Hearty Vegetable and Bean Minestrone Soup,"200 g Cannellini beans, canned, drained and rinsed","Cannellini beans, canned, drained and rinsed",200.0,g,200.0,False,6.134,"Beans, white, large, canned",2
gemini_flash_lite_dinner_469,Hearty Vegetable and Bean Minestrone Soup,"150 g Zucchini, raw","Zucchini, raw",150.0,g,150.0,False,6.085,"Squash, zucchini, raw",2
gemini_flash_lite_dinner_469,Hearty Vegetable and Bean Minestrone Soup,"100 g Spinach, raw","Spinach, raw",100.0,g,100.0,False,6.064,"Spinach, raw",2
gemini_flash_lite_dinner_469,Hearty Vegetable and Bean Minestrone Soup,1 tsp Dried oregano,Dried oregano,1.0,tsp,5.0,True,,,-1
gemini_flash_lite_dinner_469,Hearty Vegetable and Bean Minestrone Soup,0.5 tsp Dried basil,Dried basil,0.5,tsp,2.5,True,,,-1
gemini_flash_lite_dinner_469,Hearty Vegetable and Bean Minestrone Soup,"1 pinch Black pepper, ground","Black pepper, ground",1.0,pinch,,True,,,-1
gemini_flash_lite_dinner_469,Hearty Vegetable and Bean Minestrone Soup,"20 g Fresh parsley, chopped","Fresh parsley, chopped",20.0,g,20.0,False,6.05,"Parsley, herb, Norwegian, raw",2
gemini_flash_lite_dinner_470,Hearty Vegetable and White Bean Minestrone Soup,2 tbsp Olive oil,Olive oil,2.0,tbsp,20.0,False,8.019,"Oil, olive",2
gemini_flash_lite_dinner_470,Hearty Vegetable and White Bean Minestrone Soup,"200 g Onion, yellow, raw","Onion, yellow, raw",200.0,g,200.0,False,6.042,"Onion, Norwegian, raw",2
gemini_flash_lite_dinner_470,Hearty Vegetable and White Bean Minestrone Soup,"150 g Carrot, raw","Carrot, raw",150.0,g,150.0,False,6.036,"Carrot, Norwegian, raw",2
gemini_flash_lite_dinner_470,Hearty Vegetable and White Bean Minestrone Soup,"150 g Celery, raw","Celery, raw",150.0,g,150.0,False,6.068,"Celery stalk or stem, Norwegian, raw",2
gemini_flash_lite_dinner_470,Hearty Vegetable and White Bean Minestrone Soup,"2 cloves Garlic, raw","Garlic, raw",2.0,cloves,5.0,False,6.038,"Garlic, raw",2
gemini_flash_lite_dinner_470,Hearty Vegetable and White Bean Minestrone Soup,1 tsp Dried oregano,Dried oregano,1.0,tsp,5.0,True,,,-1
gemini_flash_lite_dinner_470,Hearty Vegetable and White Bean Minestrone Soup,1 tsp Dried basil,Dried basil,1.0,tsp,5.0,True,,,-1
gemini_flash_lite_dinner_470,Hearty Vegetable and White Bean Minestrone Soup,"1/2 tsp Red pepper flakes, dried","Red pepper flakes, dried",0.5,tsp,2.5,False,6.115,"Pepper, chili, red, raw",2
gemini_flash_lite_dinner_470,Hearty Vegetable and White Bean Minestrone Soup,2 l Vegetable broth,Vegetable broth,20.0,dl,2000.0,True,,,-1
gemini_flash_lite_dinner_470,Hearty Vegetable and White Bean Minestrone Soup,"400 g Canned tomatoes, chopped","Canned tomatoes, chopped",400.0,g,400.0,False,6.07,"Tomato, canned",2
gemini_flash_lite_dinner_470,Hearty Vegetable and White Bean Minestrone Soup,"200 g Zucchini, raw","Zucchini, raw",200.0,g,200.0,False,6.085,"Squash, zucchini, raw",2
gemini_flash_lite_dinner_470,Hearty Vegetable and White Bean Minestrone Soup,"150 g Green beans, raw","Green beans, raw",150.0,g,150.0,False,6.098,"Beans, green, French, raw",2
gemini_flash_lite_dinner_470,Hearty Vegetable and White Bean Minestrone Soup,"400 g Canned cannellini beans, drained and rinsed","Canned cannellini beans, drained and rinsed",400.0,g,400.0,False,6.134,"Beans, white, large, canned",2
gemini_flash_lite_dinner_470,Hearty Vegetable and White Bean Minestrone Soup,"100 g Ditalini pasta, dry","Ditalini pasta, dry",100.0,g,100.0,False,5.016,"Pasta, plain, uncooked",2
gemini_flash_lite_dinner_470,Hearty Vegetable and White Bean Minestrone Soup,"50 g Fresh spinach, raw","Fresh spinach, raw",50.0,g,50.0,False,6.064,"Spinach, raw",2
gemini_flash_lite_dinner_470,Hearty Vegetable and White Bean Minestrone Soup,"1 tbsp Fresh parsley, chopped","Fresh parsley, chopped",1.0,tbsp,15.0,False,6.05,"Parsley, herb, Norwegian, raw",2
gemini_flash_lite_dinner_470,Hearty Vegetable and White Bean Minestrone Soup,"1 tbsp Fresh basil, chopped","Fresh basil, chopped",1.0,tbsp,15.0,True,,,-1
gemini_flash_lite_dinner_471,Creamy Wild Mushroom and Thyme Soup,"500 g Mixed mushrooms, e.g., cremini, shiitake, oyster","Mixed mushrooms, e.g., cremini, shiitake, oyster",500.0,g,500.0,False,,,0
gemini_flash_lite_dinner_471,Creamy Wild Mushroom and Thyme Soup,"150 g Onion, yellow, unspecified","Onion, yellow, unspecified",150.0,g,150.0,False,6.042,"Onion, Norwegian, raw",2
gemini_flash_lite_dinner_471,Creamy Wild Mushroom and Thyme Soup,"2 cloves Garlic, unspecified","Garlic, unspecified",2.0,cloves,5.0,False,6.038,"Garlic, raw",2
gemini_flash_lite_dinner_471,Creamy Wild Mushroom and Thyme Soup,"30 g Butter, unsalted","Butter, unsalted",30.0,g,30.0,False,8.005,Butter,2
gemini_flash_lite_dinner_471,Creamy Wild Mushroom and Thyme Soup,"1 l Vegetable broth, low sodium","Vegetable broth, low sodium",10.0,dl,1000.0,True,,,-1
gemini_flash_lite_dinner_471,Creamy Wild Mushroom and Thyme Soup,"2 dl Milk, semi-skimmed, 1.5% fat","Milk, semi-skimmed, 1.5% fat",2.0,dl,200.0,False,1.231,"Milk, semi-skimmed, 0,5 % fat, unspecified",2
gemini_flash_lite_dinner_471,Creamy Wild Mushroom and Thyme Soup,2 tbsp Fresh thyme leaves,Fresh thyme leaves,2.0,tbsp,30.0,True,,,-1
gemini_flash_lite_dinner_471,Creamy Wild Mushroom and Thyme Soup,1 tbsp Olive oil,Olive oil,1.0,tbsp,10.0,False,8.019,"Oil, olive",2
gemini_flash_lite_dinner_471,Creamy Wild Mushroom and Thyme Soup,"0.5 tsp Black pepper, ground","Black pepper, ground",0.5,tsp,1.25,True,,,-1
gemini_flash_lite_dinner_471,Creamy Wild Mushroom and Thyme Soup,"7 g Salt, table","Salt, table",7.0,g,7.0,True,,,-1
gemini_flash_lite_dinner_472,Creamy Wild Mushroom and Thyme Soup,"500 g Mixed wild mushrooms, assorted","Mixed wild mushrooms, assorted",500.0,g,500.0,False,6.062,"Mushroom, common, raw",2
gemini_flash_lite_dinner_472,Creamy Wild Mushroom and Thyme Soup,"1 piece Onion, yellow, unspecified","Onion, yellow, unspecified",1.0,piece,160.0,False,6.042,"Onion, Norwegian, raw",2
gemini_flash_lite_dinner_472,Creamy Wild Mushroom and Thyme Soup,"2 cloves Garlic, unspecified","Garlic, unspecified",2.0,cloves,5.0,False,6.038,"Garlic, raw",2
gemini_flash_lite_dinner_472,Creamy Wild Mushroom and Thyme Soup,"1.5 l Vegetable broth, low sodium","Vegetable broth, low sodium",15.0,dl,1500.0,True,,,-1
gemini_flash_lite_dinner_472,Creamy Wild Mushroom and Thyme Soup,"2 dl Cream, single, 18%","Cream, single, 18%",2.0,dl,200.0,False,1.175,"Cream, household, 18 % fat",2
gemini_flash_lite_dinner_472,Creamy Wild Mushroom and Thyme Soup,2 tbsp Olive oil,Olive oil,2.0,tbsp,20.0,False,8.019,"Oil, olive",2
gemini_flash_lite_dinner_472,Creamy Wild Mushroom and Thyme Soup,1 tbsp Fresh thyme leaves,Fresh thyme leaves,1.0,tbsp,15.0,True,,,-1
gemini_flash_lite_dinner_472,Creamy Wild Mushroom and Thyme Soup,"0.5 tsp Salt, table","Salt, table",0.5,tsp,3.5,True,,,-1
gemini_flash_lite_dinner_472,Creamy Wild Mushroom and Thyme Soup,"0.25 tsp Black pepper, ground","Black pepper, ground",0.25,tsp,0.625,True,,,-1
gemini_flash_lite_dinner_473,Creamy Wild Mushroom and Thyme Soup,"500 g Mixed mushrooms, sliced","Mixed mushrooms, sliced",500.0,g,500.0,False,6.062,"Mushroom, common, raw",2
gemini_flash_lite_dinner_473,Creamy Wild Mushroom and Thyme Soup,"1 dl Onion, yellow, chopped","Onion, yellow, chopped",1.0,dl,55.0,False,6.042,"Onion, Norwegian, raw",2
gemini_flash_lite_dinner_473,Creamy Wild Mushroom and Thyme Soup,"2 cloves Garlic, crushed","Garlic, crushed",2.0,cloves,5.0,False,6.038,"Garlic, raw",2
gemini_flash_lite_dinner_473,Creamy Wild Mushroom and Thyme Soup,"50 g Butter, unsalted","Butter, unsalted",50.0,g,50.0,False,8.005,Butter,2
gemini_flash_lite_dinner_473,Creamy Wild Mushroom and Thyme Soup,1 tbsp Olive oil,Olive oil,1.0,tbsp,10.0,False,8.019,"Oil, olive",2
gemini_flash_lite_dinner_473,Creamy Wild Mushroom and Thyme Soup,"1 liter Vegetable broth, low sodium","Vegetable broth, low sodium",10.0,dl,1000.0,True,,,-1
gemini_flash_lite_dinner_473,Creamy Wild Mushroom and Thyme Soup,"2 dl Milk, semi-skimmed, 1.5% fat","Milk, semi-skimmed, 1.5% fat",2.0,dl,200.0,False,1.231,"Milk, semi-skimmed, 0,5 % fat, unspecified",2
gemini_flash_lite_dinner_473,Creamy Wild Mushroom and Thyme Soup,2 tbsp Fresh thyme leaves,Fresh thyme leaves,2.0,tbsp,30.0,True,,,-1
gemini_flash_lite_dinner_473,Creamy Wild Mushroom and Thyme Soup,1 tsp Sea salt,Sea salt,1.0,tsp,7.0,True,,,-1
gemini_flash_lite_dinner_473,Creamy Wild Mushroom and Thyme Soup,"0.5 tsp Black pepper, ground","Black pepper, ground",0.5,tsp,1.25,True,,,-1
gemini_flash_lite_dinner_474,Creamy Mushroom and Lentil Soup,"500 g Mixed mushrooms, sliced","Mixed mushrooms, sliced",500.0,g,500.0,False,6.062,"Mushroom, common, raw",2
gemini_flash_lite_dinner_474,Creamy Mushroom and Lentil Soup,"150 g Brown lentils, dry","Brown lentils, dry",150.0,g,150.0,False,6.257,"Lentils, green, puy, uncooked",2
gemini_flash_lite_dinner_474,Creamy Mushroom and Lentil Soup,1.5 l Vegetable broth,Vegetable broth,15.0,dl,1500.0,True,,,-1
gemini_flash_lite_dinner_474,Creamy Mushroom and Lentil Soup,"2 dl Milk, semi-skimmed","Milk, semi-skimmed",2.0,dl,200.0,False,1.231,"Milk, semi-skimmed, 0,5 % fat, unspecified",2
gemini_flash_lite_dinner_474,Creamy Mushroom and Lentil Soup,"100 g Onion, yellow, chopped","Onion, yellow, chopped",100.0,g,100.0,False,6.042,"Onion, Norwegian, raw",2
gemini_flash_lite_dinner_474,Creamy Mushroom and Lentil Soup,"2 cloves Garlic, minced","Garlic, minced",2.0,cloves,5.0,False,6.038,"Garlic, raw",2
gemini_flash_lite_dinner_474,Creamy Mushroom and Lentil Soup,2 tbsp Olive oil,Olive oil,2.0,tbsp,20.0,False,8.019,"Oil, olive",2
gemini_flash_lite_dinner_474,Creamy Mushroom and Lentil Soup,1 tsp Dried thyme,Dried thyme,1.0,tsp,5.0,True,,,-1
gemini_flash_lite_dinner_474,Creamy Mushroom and Lentil Soup,"0.5 tsp Black pepper, ground","Black pepper, ground",0.5,tsp,1.25,True,,,-1
gemini_flash_lite_dinner_474,Creamy Mushroom and Lentil Soup,"10 g Fresh parsley, chopped","Fresh parsley, chopped",10.0,g,10.0,False,6.05,"Parsley, herb, Norwegian, raw",2
gemini_flash_lite_dinner_475,Creamy Wild Mushroom and Thyme Soup,"500 g Mixed mushrooms, unspecified","Mixed mushrooms, unspecified",500.0,g,500.0,False,6.062,"Mushroom, common, raw",2
gemini_flash_lite_dinner_475,Creamy Wild Mushroom and Thyme Soup,"1 dl Onion, raw","Onion, raw",1.0,dl,55.0,False,6.042,"Onion, Norwegian, raw",2
gemini_flash_lite_dinner_475,Creamy Wild Mushroom and Thyme Soup,"2 cloves Garlic, raw","Garlic, raw",2.0,cloves,5.0,False,6.038,"Garlic, raw",2
gemini_flash_lite_dinner_475,Creamy Wild Mushroom and Thyme Soup,1 l Vegetable broth,Vegetable broth,10.0,dl,1000.0,True,,,-1
gemini_flash_lite_dinner_475,Creamy Wild Mushroom and Thyme Soup,"2 dl Milk, semi-skimmed 1.5%","Milk, semi-skimmed 1.5%",2.0,dl,200.0,False,1.231,"Milk, semi-skimmed, 0,5 % fat, unspecified",2
gemini_flash_lite_dinner_475,Creamy Wild Mushroom and Thyme Soup,2 tbsp Olive oil,Olive oil,2.0,tbsp,20.0,False,8.019,"Oil, olive",2
gemini_flash_lite_dinner_475,Creamy Wild Mushroom and Thyme Soup,1 tsp Fresh thyme leaves,Fresh thyme leaves,1.0,tsp,5.0,True,,,-1
gemini_flash_lite_dinner_475,Creamy Wild Mushroom and Thyme Soup,"0.5 tsp Black pepper, ground","Black pepper, ground",0.5,tsp,1.25,True,,,-1
gemini_flash_lite_dinner_475,Creamy Wild Mushroom and Thyme Soup,5 g Salt,Salt,5.0,g,5.0,True,,,-1
gemini_flash_lite_dinner_476,Healthy Black Bean and Sweet Potato Nachos,"200 g Sweet potato, raw","Sweet potato, raw",200.0,g,200.0,False,6.136,"Sweet potato, raw",2
gemini_flash_lite_dinner_476,Healthy Black Bean and Sweet Potato Nachos,"400 g Black beans, canned, drained and rinsed","Black beans, canned, drained and rinsed",400.0,g,400.0,False,6.132,"Beans, black, canned",2
gemini_flash_lite_dinner_476,Healthy Black Bean and Sweet Potato Nachos,"200 g Corn kernels, canned or frozen","Corn kernels, canned or frozen",200.0,g,200.0,False,6.736,"Sweet corn, canned",2
gemini_flash_lite_dinner_476,Healthy Black Bean and Sweet Potato Nachos,"150 g Red onion, raw","Red onion, raw",150.0,g,150.0,False,6.042,"Onion, Norwegian, raw",2
gemini_flash_lite_dinner_476,Healthy Black Bean and Sweet Potato Nachos,"1 dl Jalapeño peppers, pickled, chopped","Jalapeño peppers, pickled, chopped",1.0,dl,100.0,False,6.125,"Jalapeño, raw",2
gemini_flash_lite_dinner_476,Healthy Black Bean and Sweet Potato Nachos,2 tbsp Olive oil,Olive oil,2.0,tbsp,20.0,False,8.019,"Oil, olive",2
gemini_flash_lite_dinner_476,Healthy Black Bean and Sweet Potato Nachos,"1 tsp Cumin, ground","Cumin, ground",1.0,tsp,5.0,False,6.266,"Cumin seeds, ground",2
gemini_flash_lite_dinner_476,Healthy Black Bean and Sweet Potato Nachos,1 tsp Chili powder,Chili powder,1.0,tsp,5.0,True,,,-1
gemini_flash_lite_dinner_476,Healthy Black Bean and Sweet Potato Nachos,0.5 tsp Smoked paprika,Smoked paprika,0.5,tsp,2.5,True,,,-1
gemini_flash_lite_dinner_476,Healthy Black Bean and Sweet Potato Nachos,"1 dl Fresh cilantro, chopped","Fresh cilantro, chopped",1.0,dl,100.0,False,6.121,"Coriander, raw",2
gemini_flash_lite_dinner_476,Healthy Black Bean and Sweet Potato Nachos,"200 g Greek yogurt, 0% fat","Greek yogurt, 0% fat",200.0,g,200.0,False,1.334,"Yoghurt, plain, 2 % fat, Greek/Turkish",2
gemini_flash_lite_dinner_476,Healthy Black Bean and Sweet Potato Nachos,2 tbsp Lime juice,Lime juice,2.0,tbsp,30.0,False,168156.0,"Lime juice, raw",2
gemini_flash_lite_dinner_476,Healthy Black Bean and Sweet Potato Nachos,"1 dl Avocado, diced","Avocado, diced",1.0,dl,60.0,False,6.524,"Avocado, raw",2
gemini_flash_lite_dinner_476,Healthy Black Bean and Sweet Potato Nachos,"50 g Cherry tomatoes, halved","Cherry tomatoes, halved",50.0,g,50.0,False,6.752,"Tomato, small, cherry, imported, raw",2
gemini_flash_lite_dinner_476,Healthy Black Bean and Sweet Potato Nachos,"150 g Tortilla chips, whole wheat","Tortilla chips, whole wheat",150.0,g,150.0,False,12.017,Tortilla chips,2
gemini_flash_lite_dinner_477,Spicy Black Bean and Corn Nachos with Avocado Crema,"150 g Tortilla chips, whole grain","Tortilla chips, whole grain",150.0,g,150.0,False,12.017,Tortilla chips,2
gemini_flash_lite_dinner_477,Spicy Black Bean and Corn Nachos with Avocado Crema,1 tbsp Olive oil,Olive oil,1.0,tbsp,10.0,False,8.019,"Oil, olive",2
gemini_flash_lite_dinner_477,Spicy Black Bean and Corn Nachos with Avocado Crema,"1 piece Onion, red, chopped","Onion, red, chopped",1.0,piece,160.0,False,6.042,"Onion, Norwegian, raw",2
gemini_flash_lite_dinner_477,Spicy Black Bean and Corn Nachos with Avocado Crema,"2 cloves Garlic, minced","Garlic, minced",2.0,cloves,5.0,False,6.038,"Garlic, raw",2
gemini_flash_lite_dinner_477,Spicy Black Bean and Corn Nachos with Avocado Crema,"400 g Black beans, canned, rinsed and drained","Black beans, canned, rinsed and drained",400.0,g,400.0,False,6.132,"Beans, black, canned",2
gemini_flash_lite_dinner_477,Spicy Black Bean and Corn Nachos with Avocado Crema,"200 g Corn, sweet, canned, drained","Corn, sweet, canned, drained",200.0,g,200.0,False,6.736,"Sweet corn, canned",2
gemini_flash_lite_dinner_477,Spicy Black Bean and Corn Nachos with Avocado Crema,1 tsp Chili powder,Chili powder,1.0,tsp,5.0,True,,,-1
gemini_flash_lite_dinner_477,Spicy Black Bean and Corn Nachos with Avocado Crema,"0.5 tsp Cumin, ground","Cumin, ground",0.5,tsp,2.5,False,6.266,"Cumin seeds, ground",2
gemini_flash_lite_dinner_477,Spicy Black Bean and Corn Nachos with Avocado Crema,0.25 tsp Cayenne pepper,Cayenne pepper,0.25,tsp,1.0,False,6.165,"Pepper, cayenne, red",2
gemini_flash_lite_dinner_477,Spicy Black Bean and Corn Nachos with Avocado Crema,150 ml Tomato passata,Tomato passata,1.5,dl,97.5,False,6.069,"Tomato, Norwegian, raw",2
gemini_flash_lite_dinner_477,Spicy Black Bean and Corn Nachos with Avocado Crema,"100 g Cheese, cheddar, grated","Cheese, cheddar, grated",100.0,g,100.0,False,1.027,"Cheese, hard, Cheddar",2
gemini_flash_lite_dinner_477,Spicy Black Bean and Corn Nachos with Avocado Crema,1 whole Avocado,Avocado,1.0,whole,60.0,False,6.524,"Avocado, raw",2
gemini_flash_lite_dinner_477,Spicy Black Bean and Corn Nachos with Avocado Crema,"2 tbsp Lime juice, fresh","Lime juice, fresh",2.0,tbsp,30.0,False,168156.0,"Lime juice, raw",2
gemini_flash_lite_dinner_477,Spicy Black Bean and Corn Nachos with Avocado Crema,"50 ml Greek yogurt, 0% fat","Greek yogurt, 0% fat",0.5,dl,50.0,False,1.334,"Yoghurt, plain, 2 % fat, Greek/Turkish",2
gemini_flash_lite_dinner_477,Spicy Black Bean and Corn Nachos with Avocado Crema,"25 g Fresh cilantro, chopped","Fresh cilantro, chopped",25.0,g,25.0,False,6.121,"Coriander, raw",2
gemini_flash_lite_dinner_477,Spicy Black Bean and Corn Nachos with Avocado Crema,"1 whole Tomato, diced","Tomato, diced",1.0,whole,95.0,False,6.069,"Tomato, Norwegian, raw",2
gemini_flash_lite_dinner_477,Spicy Black Bean and Corn Nachos with Avocado Crema,"50 g Red onion, finely diced","Red onion, finely diced",50.0,g,50.0,False,6.042,"Onion, Norwegian, raw",2
gemini_flash_lite_dinner_478,Spicy Black Bean and Corn Nachos with Avocado Crema,"300 g Corn tortilla chips, baked","Corn tortilla chips, baked",300.0,g,300.0,False,167558.0,"Snacks, tortilla chips, plain, white corn, salted",2
gemini_flash_lite_dinner_478,Spicy Black Bean and Corn Nachos with Avocado Crema,"400 g Black beans, canned, rinsed and drained","Black beans, canned, rinsed and drained",400.0,g,400.0,False,6.132,"Beans, black, canned",2
