recipe_id,model,category,meal_type,title,ingredients_json,instructions,servings,claimed_energy_kcal,claimed_protein_g,claimed_fat_g,claimed_carbs_g,claimed_saturated_fat_g,claimed_sugar_g,claimed_fiber_g,claimed_salt_g,claimed_calcium_mg,claimed_iron_mg,claimed_magnesium_mg,claimed_phosphorus_mg,claimed_potassium_mg,claimed_zinc_mg,claimed_iodine_ug,claimed_selenium_ug,claimed_vitamin_a_rae_ug,claimed_vitamin_d_ug,claimed_vitamin_e_mg,claimed_vitamin_c_mg,claimed_folate_ug,claimed_vitamin_b12_ug,claimed_vitamin_b1_mg,claimed_vitamin_b2_mg,claimed_vitamin_b3_mg,claimed_vitamin_b6_mg,claimed_fsa_score,claimed_fsa_category,claimed_who_score
gemini_flash_lite_dinner_514,gemini_flash_lite,dinner,Pasta Primavera,Whole Wheat Pasta Primavera with Lemon-Herb Sauce,"[""300 g Whole wheat pasta, penne"", ""1 tbsp Olive oil"", ""1 dl Onion, yellow, chopped"", ""2 cloves Garlic, minced"", ""1 dl Carrot, diced"", ""1 dl Zucchini, diced"", ""1 dl Broccoli florets"", ""1 dl Bell pepper, red, diced"", ""1 dl Cherry tomatoes, halved"", ""1 dl Vegetable broth, low sodium"", ""0.5 dl Lemon juice, fresh"", ""1 tbsp Parsley, fresh, chopped"", ""1 tbsp Basil, fresh, chopped"", ""0.5 tsp Black pepper, ground"", ""0.25 tsp Salt""]","Cook the whole wheat pasta in a large pot of boiling salted water according to package directions until al dente. While the pasta is cooking, heat the olive oil in a large skillet or wok over medium heat. Add the chopped onion and cook until softened, about 5 minutes. Stir in the minced garlic and cook for another minute until fragrant. Add the diced carrot, zucchini, broccoli florets, and red bell pepper to the skillet. Stir-fry for 5-7 minutes, or until the vegetables are tender-crisp. Add the halved cherry tomatoes and cook for 2 minutes more until they just begin to soften. Pour in the vegetable broth and lemon juice, bring to a simmer, and cook for 2-3 minutes to allow the flavors to meld. Drain the cooked pasta, reserving about 1 dl of the pasta water. Add the drained pasta to the skillet with the vegetables. Toss everything together to coat. Stir in the fresh chopped parsley and basil, black pepper, and salt. If the sauce seems too thick, add a little of the reserved pasta water to reach your desired consistency. Serve immediately.",4,2050,75,45,350,7,50,40,3,250,9,200,600,2500,5,5,20,500,0,5,150,200,0,1,0.5,5,0.8,6,healthy,5
gemini_flash_lite_dinner_515,gemini_flash_lite,dinner,Pasta Primavera,Whole Wheat Pasta Primavera with Lemon-Herb Chicken,"[""250 g Whole wheat pasta"", ""150 g Chicken breast, skinless"", ""1 tbsp Olive oil"", ""1 clove Garlic, crushed"", ""1 dl Broth, chicken, low sodium"", ""1 dl Milk, semi-skimmed, 1.5% fat"", ""0.5 dl Grated Parmesan cheese"", ""150 g Broccoli florets"", ""100 g Carrot, julienned"", ""100 g Zucchini, diced"", ""50 g Red bell pepper, thinly sliced"", ""25 g Fresh basil, chopped"", ""1 tbsp Lemon juice"", ""0.5 tsp Dried oregano"", ""0.25 tsp Black pepper, ground"", ""1 g Salt""]","Cook whole wheat pasta in a large pot of boiling salted water according to package directions until al dente. While pasta is cooking, cut the chicken breast into bite-sized pieces. Heat 1 tbsp of olive oil in a large skillet over medium-high heat. Add the chicken and cook until golden brown and cooked through, about 5-7 minutes. Add the crushed garlic and cook for 1 minute until fragrant. Pour in the chicken broth and milk, bring to a simmer, then reduce heat to low. Stir in the grated Parmesan cheese until melted and the sauce has thickened slightly. Add broccoli florets, julienned carrots, diced zucchini, and sliced red bell pepper to the skillet. Cover and simmer for 5-7 minutes, or until vegetables are tender-crisp. Stir in chopped fresh basil, lemon juice, dried oregano, black pepper, and salt. Drain the cooked pasta and add it to the skillet with the vegetables and chicken. Toss gently to combine everything, ensuring the pasta is well coated with the sauce. Serve immediately.",2,650,35,18,85,5,12,10,1.5,250,3,90,300,600,2,10,20,300,1,2,50,100,1,0.5,0.4,5,0.7,5,healthy,5
gemini_flash_lite_dinner_516,gemini_flash_lite,dinner,Pasta Salads,Mediterranean Chickpea and Quinoa Pasta Salad with Lemon-Herb Vinaigrette,"[""250 g Whole wheat pasta, penne"", ""150 g Quinoa, cooked"", ""400 g Chickpeas, drained and rinsed"", ""200 g Cherry tomatoes, halved"", ""100 g Cucumber, diced"", ""75 g Red onion, finely chopped"", ""50 g Black olives, pitted and sliced"", ""60 g Feta cheese, crumbled"", ""30 ml Olive oil, extra virgin"", ""30 ml Lemon juice, fresh"", ""1 clove Garlic, minced"", ""1 tsp Dried oregano"", ""0.5 tsp Dried basil"", ""0.25 tsp Black pepper, ground"", ""1 tbsp Fresh parsley, chopped""]","Cook the whole wheat penne pasta according to package directions until al dente. Drain the pasta and rinse with cold water to stop the cooking process and cool it down. In a large bowl, combine the cooked penne, cooked quinoa, drained chickpeas, halved cherry tomatoes, diced cucumber, finely chopped red onion, and sliced black olives. In a small bowl, whisk together the extra virgin olive oil, fresh lemon juice, minced garlic, dried oregano, dried basil, and ground black pepper to create the vinaigrette. Pour the vinaigrette over the pasta and vegetable mixture and toss gently to combine. Add the crumbled feta cheese and chopped fresh parsley, and toss again to distribute evenly. For best flavor, let the pasta salad chill in the refrigerator for at least 30 minutes before serving.",4,2150,65,85,280,18,35,45,6,400,10,250,700,1800,7,5,20,200,0,8,70,300,0,1,0.5,6,0.8,7,healthy,5
gemini_flash_lite_dinner_517,gemini_flash_lite,dinner,Pasta Salads,Mediterranean Quinoa Pasta Salad with Chickpeas and Lemon-Herb Vinaigrette,"[""250 g Quinoa pasta, tricolor"", ""400 g Chickpeas, canned, drained and rinsed"", ""200 g Cucumber, diced"", ""150 g Bell pepper, red, diced"", ""100 g Red onion, finely chopped"", ""100 g Cherry tomatoes, halved"", ""50 g Kalamata olives, pitted and halved"", ""50 g Feta cheese, crumbled"", ""60 ml Olive oil, extra virgin"", ""30 ml Lemon juice, fresh"", ""10 g Fresh parsley, chopped"", ""5 g Fresh mint, chopped"", ""1 clove Garlic, minced"", ""0.5 tsp Dried oregano"", ""0.25 tsp Black pepper, ground"", ""1 tsp Salt""]","Cook the quinoa pasta according to package directions until al dente. Drain well and rinse with cool water to stop the cooking process and prevent sticking. In a large bowl, combine the cooked pasta with drained chickpeas, diced cucumber, diced red bell pepper, finely chopped red onion, halved cherry tomatoes, and halved Kalamata olives. In a separate small bowl, whisk together the extra virgin olive oil, fresh lemon juice, chopped fresh parsley, chopped fresh mint, minced garlic, dried oregano, black pepper, and salt until well combined to create the vinaigrette. Pour the vinaigrette over the pasta and vegetable mixture. Gently toss everything together to ensure it is evenly coated. Sprinkle the crumbled feta cheese over the top. Chill the pasta salad for at least 30 minutes before serving to allow the flavors to meld. Taste and adjust seasoning if necessary before serving.",4,1850,70,85,230,20,35,45,5,400,8,250,700,1500,6,5,20,200,0,15,100,300,0,0.8,0.5,6,1.2,6,healthy,5
gemini_flash_lite_dinner_518,gemini_flash_lite,dinner,Pasta Salads,Mediterranean Chickpea and Tuna Pasta Salad,"[""250 g Whole wheat pasta"", ""1 can (400 g) Chickpeas, drained and rinsed"", ""1 can (150 g) Tuna in brine, drained"", ""150 g Cherry tomatoes, halved"", ""100 g Cucumber, diced"", ""50 g Red onion, finely chopped"", ""50 g Kalamata olives, pitted and halved"", ""30 g Fresh parsley, chopped"", ""2 tbsp Olive oil"", ""1 tbsp Lemon juice"", ""1 clove Garlic, minced"", ""0.5 tsp Dried oregano"", ""0.25 tsp Black pepper""]","Cook the whole wheat pasta according to package directions until al dente. Drain the pasta and rinse briefly under cold water to stop the cooking process. In a large bowl, combine the drained and rinsed chickpeas, drained tuna, halved cherry tomatoes, diced cucumber, finely chopped red onion, and halved Kalamata olives. Add the chopped fresh parsley. In a small bowl, whisk together the olive oil, lemon juice, minced garlic, dried oregano, and black pepper to make the dressing. Pour the dressing over the pasta and vegetable mixture. Toss gently to combine all ingredients thoroughly. Serve chilled.",4,1500,75,50,180,8,15,30,4,200,7,250,600,1500,5,10,30,150,0.5,5,70,200,2,0.8,0.4,5,0.7,7,healthy,5
gemini_flash_lite_dinner_519,gemini_flash_lite,dinner,Pasta Salads,Mediterranean Chickpea Pasta Salad with Lemon-Herb Vinaigrette,"[""250 g Whole wheat pasta"", ""400 g Chickpeas, canned, drained and rinsed"", ""150 g Cherry tomatoes, halved"", ""100 g Cucumber, diced"", ""100 g Red bell pepper, diced"", ""50 g Red onion, thinly sliced"", ""50 g Kalamata olives, pitted and halved"", ""50 g Feta cheese, crumbled"", ""3 tbsp Olive oil"", ""2 tbsp Lemon juice, fresh"", ""1 clove Garlic, minced"", ""1 tsp Dried oregano"", ""0.5 tsp Dried basil"", ""0.25 tsp Black pepper, ground"", ""1 g Salt""]","Cook the whole wheat pasta according to package directions until al dente. Drain the pasta and rinse with cold water to stop the cooking process. In a large bowl, combine the cooked pasta, drained chickpeas, halved cherry tomatoes, diced cucumber, diced red bell pepper, thinly sliced red onion, and halved Kalamata olives. In a small bowl, whisk together the olive oil, fresh lemon juice, minced garlic, dried oregano, dried basil, black pepper, and salt to create the vinaigrette. Pour the vinaigrette over the pasta and vegetable mixture. Toss gently to combine all ingredients evenly. Finally, sprinkle the crumbled feta cheese over the salad. Serve chilled or at room temperature.",4,2350,75,95,320,25,35,45,4.5,450,8,250,700,1500,4,10,20,300,0,15,70,300,0,1,0.5,6,0.8,6,healthy,5
gemini_flash_lite_dinner_520,gemini_flash_lite,dinner,Pasta Salads,Mediterranean Quinoa Pasta Salad with Lemon-Herb Vinaigrette,"[""250 g Quinoa pasta"", ""1 dl Olive oil, extra virgin"", ""0.5 dl Lemon juice, fresh"", ""1 tbsp Dijon mustard"", ""2 cloves Garlic, minced"", ""1 tsp Dried oregano"", ""0.5 tsp Dried basil"", ""150 g Cherry tomatoes, halved"", ""1 dl Cucumber, diced"", ""1 dl Red onion, finely chopped"", ""1 dl Kalamata olives, pitted and halved"", ""100 g Feta cheese, crumbled"", ""0.5 dl Fresh parsley, chopped"", ""0.25 dl Fresh mint, chopped"", ""1 g Salt, fine"", ""0.5 g Black pepper, ground""]","Cook the quinoa pasta according to package directions until al dente. Drain well and rinse with cold water to cool it down. While the pasta is cooking, prepare the vinaigrette by whisking together the olive oil, lemon juice, Dijon mustard, minced garlic, oregano, and basil in a small bowl. Season with salt and pepper. In a large bowl, combine the cooked and cooled pasta with the halved cherry tomatoes, diced cucumber, chopped red onion, and halved Kalamata olives. Pour the lemon-herb vinaigrette over the pasta mixture and toss gently to coat everything evenly. Stir in the crumbled feta cheese and chopped fresh parsley and mint. Taste and adjust seasoning if necessary. Serve chilled.",4,2850,75,150,310,35,30,35,7,500,9,250,600,1500,6,10,20,150,0,30,60,200,0,0.8,0.4,6,0.7,6,healthy,5
gemini_flash_lite_dinner_521,gemini_flash_lite,dinner,Pasties,Chicken and Vegetable Lentil Pasties,"[""400 g Wholewheat flour"", ""150 g Butter, unsalted, cold"", ""75 ml Cold water"", ""200 g Chicken breast, skinless, boneless"", ""100 g Brown lentils, dried"", ""150 g Carrot, raw"", ""100 g Onion, raw"", ""50 g Celery, raw"", ""1 clove Garlic, raw"", ""1 tbsp Olive oil"", ""1 tsp Dried thyme"", ""0.5 tsp Black pepper, ground"", ""1 tsp Salt"", ""1 piece Egg, raw, for egg wash""]","To make the pastry, combine the wholewheat flour and cold butter in a large bowl, rubbing the butter into the flour with your fingertips until the mixture resembles coarse breadcrumbs. Gradually add the cold water, mixing until a dough forms. Knead lightly, then wrap in cling film and refrigerate for at least 30 minutes. For the filling, rinse the dried lentils under cold water. Place them in a saucepan with 500 ml of water and bring to a boil, then simmer for 20-25 minutes until tender. Drain well. While the lentils cook, finely dice the chicken breast, carrot, onion, celery, and mince the garlic. Heat the olive oil in a frying pan over medium heat. Add the onion and celery and cook for 5 minutes until softened. Add the garlic and carrot and cook for another 5 minutes. Add the diced chicken and cook until browned on all sides. Stir in the cooked lentils, dried thyme, black pepper, and salt. Cook for 2-3 minutes, stirring, until everything is well combined and heated through. Allow the filling to cool completely. Preheat your oven to 200°C (180°C fan/Gas Mark 6). Divide the chilled pastry into 4 equal portions. On a lightly floured surface, roll out each portion into a circle about 18-20 cm in diameter. Spoon a quarter of the cooled filling onto one half of each pastry circle, leaving a border around the edge. Moisten the edges with water, then fold the other half of the pastry over the filling to create a semi-circle. Crimp the edges firmly with a fork to seal. Place the pasties on a baking tray lined with parchment paper. Beat the egg and brush it over the top of each pasty to create an egg wash. Make a small slit in the top of each pasty to allow steam to escape. Bake for 25-30 minutes, or until the pastry is golden brown and the filling is heated through.",4,650,30,30,65,12,8,15,1.5,60,4,80,300,500,2,5,15,200,0.5,1.5,10,120,0.3,0.4,0.2,3,0.4,6,moderate,4
gemini_flash_lite_dinner_522,gemini_flash_lite,dinner,Pasties,Hearty Lentil and Vegetable Pasties,"[""500 g All-purpose flour"", ""250 g Butter, unsalted, cold, cubed"", ""150 ml Cold water"", ""1 tsp Salt"", ""500 g Brown lentils, dry"", ""2 tbsp Olive oil"", ""2 medium Onions, chopped"", ""3 cloves Garlic, minced"", ""2 medium Carrots, diced"", ""2 medium Parsnips, diced"", ""200 g Mushrooms, sliced"", ""10 g Fresh thyme, chopped"", ""5 g Fresh rosemary, chopped"", ""1 litre Vegetable stock"", ""2 tbsp Tomato paste"", ""1 tbsp Worcestershire sauce"", ""1 tsp Black pepper, ground"", ""1 piece Egg, beaten (for egg wash)""]","For the pastry, combine the flour and salt in a large bowl. Add the cold cubed butter and rub it into the flour using your fingertips until the mixture resembles coarse breadcrumbs. Gradually add the cold water, mixing until a dough forms. Knead briefly on a lightly floured surface, then wrap in cling film and chill in the refrigerator for at least 30 minutes. While the pastry chills, cook the lentils according to package directions. Drain and set aside. Heat the olive oil in a large pot or Dutch oven over medium heat. Add the chopped onions and cook until softened, about 5-7 minutes. Stir in the minced garlic and cook for another minute until fragrant. Add the diced carrots and parsnips, and cook for 5 minutes, stirring occasionally. Add the sliced mushrooms and cook until they release their moisture and start to brown, about 5-7 minutes. Stir in the chopped thyme and rosemary. Add the cooked lentils, vegetable stock, tomato paste, and Worcestershire sauce. Bring to a simmer, then reduce the heat to low, cover, and cook for 20-25 minutes, or until the vegetables are tender and the sauce has thickened. Season with black pepper. Taste and add more salt if needed, though the stock and Worcestershire sauce may provide sufficient saltiness. Let the filling cool completely. Preheat your oven to 200°C (180°C fan/Gas Mark 6). Divide the chilled pastry into 4 equal portions. On a lightly floured surface, roll out each portion into a circle about 20-25 cm in diameter. Spoon a generous amount of the cooled lentil and vegetable filling onto one half of each pastry circle, leaving a border around the edge. Brush the edge of the pastry with the beaten egg. Fold the other half of the pastry over the filling to create a semi-circle, and press the edges firmly to seal. Crimp the edges with a fork or your fingers. Place the pasties on a baking sheet lined with parchment paper. Brush the tops with the remaining beaten egg for an egg wash. Cut a small slit in the top of each pasty to allow steam to escape. Bake for 30-35 minutes, or until the pastry is golden brown and crisp.",4,3850,120,180,450,80,60,90,7,300,25,400,1200,4000,15,50,60,1500,5,5,60,700,0,1.5,1,15,1.2,6,moderate,4
gemini_flash_lite_dinner_523,gemini_flash_lite,dinner,Pasties,Lean Turkey and Vegetable Pasties,"[""500 g Turkey breast, raw, ground"", ""150 g Onion, raw"", ""100 g Carrot, raw"", ""100 g Celery, raw"", ""50 g Peas, frozen"", ""20 g Olive oil"", ""1 tsp Dried thyme"", ""1 tsp Dried rosemary"", ""0.5 tsp Black pepper, ground"", ""1 tsp Salt"", ""300 g Whole wheat flour"", ""150 g Butter, unsalted, chilled"", ""100 ml Water, cold"", ""1 piece Egg, raw (for egg wash)""]","Preheat your oven to 200°C (180°C fan/gas mark 6). To make the pastry, rub the chilled butter into the whole wheat flour with your fingertips until it resembles breadcrumbs. Gradually add the cold water, mixing until a firm dough forms. Knead briefly, wrap in cling film, and chill for at least 30 minutes. While the pastry chills, finely chop the onion, carrot, and celery. Heat the olive oil in a large pan over medium heat. Add the chopped vegetables and sauté for about 8-10 minutes until softened. Add the ground turkey to the pan and cook, breaking it up with a spoon, until browned all over. Stir in the dried thyme, rosemary, black pepper, and salt. Cook for another 2 minutes until fragrant. Remove from heat and stir in the frozen peas. Let the filling cool completely. Divide the chilled pastry into 4 equal portions. On a lightly floured surface, roll out each portion into a circle about 20 cm in diameter. Place a quarter of the cooled turkey and vegetable filling onto one half of each pastry circle, leaving a small border. Brush the edges of the pastry with water. Fold the other half of the pastry over the filling and press the edges firmly to seal, crimping with a fork. Place the pasties on a baking sheet lined with parchment paper. Whisk the egg with a tablespoon of water and brush the tops of the pasties. Cut a small slit in the top of each pasty to allow steam to escape. Bake for 25-30 minutes, or until the pastry is golden brown and the filling is heated through.",4,750,45,35,65,12,8,10,1.5,80,4,70,400,500,3,15,25,200,1,2,15,50,1.0,0.4,0.3,5.0,0.5,7,moderate,5
gemini_flash_lite_dinner_524,gemini_flash_lite,dinner,Pasties,Whole Wheat Chicken and Vegetable Pasties,"[""250 g Whole wheat flour"", ""125 g Butter, unsalted, cold"", ""50 ml Ice water"", ""300 g Chicken breast, raw, skinless"", ""100 g Onion, raw"", ""100 g Carrot, raw"", ""100 g Peas, frozen"", ""1 tbsp Olive oil"", ""1 tsp Dried thyme"", ""0.5 tsp Black pepper, ground"", ""1 tsp Salt"", ""1 piece Egg, raw, for egg wash""]","Preheat your oven to 200 degrees Celsius (180 degrees Celsius fan/Gas mark 6). In a large bowl, rub the cold butter into the whole wheat flour with your fingertips until the mixture resembles coarse breadcrumbs. Gradually add the ice water, a tablespoon at a time, mixing until a firm dough forms. Knead lightly on a floured surface, then wrap in cling film and chill for 30 minutes. While the dough chills, dice the chicken breast into small, bite-sized pieces. Finely chop the onion and dice the carrot. Heat the olive oil in a frying pan over medium heat. Add the diced chicken and cook until lightly browned on all sides. Add the chopped onion and diced carrot to the pan and cook for 5-7 minutes until softened. Stir in the frozen peas, dried thyme, salt, and pepper. Cook for another 2 minutes until the peas are heated through. Remove the pan from the heat and let the filling cool slightly. Divide the chilled dough into 4 equal portions. On a lightly floured surface, roll out each portion into a circle approximately 20 cm in diameter. Spoon a quarter of the chicken and vegetable filling onto one half of each dough circle, leaving a 2 cm border. Brush the border with a little beaten egg. Fold the other half of the dough over the filling to create a semi-circle, then crimp the edges firmly with a fork to seal. Place the pasties on a baking sheet lined with parchment paper. Brush the tops with the remaining beaten egg. Cut a small slit in the top of each pasty to allow steam to escape. Bake in the preheated oven for 25-30 minutes, or until the pastry is golden brown and the filling is cooked through. Let cool for a few minutes before serving.",4,550,30,25,50,12,5,8,1.2,50,3,70,250,400,2,5,20,150,1,2,20,80,0.5,0.4,0.3,5,0.3,6,moderate,5
gemini_flash_lite_dinner_525,gemini_flash_lite,dinner,Pasties,Hearty Lentil and Vegetable Pasties,"[""300 g Wholewheat flour"", ""150 g Butter, cold, unsalted"", ""75 ml Cold water"", ""1 g Salt"", ""200 g Brown lentils, dried"", ""8 dl Vegetable broth"", ""1 tbsp Olive oil"", ""1 piece Onion, yellow, medium"", ""2 cloves Garlic, raw"", ""200 g Carrots, raw"", ""150 g Swede, raw"", ""100 g Celery, raw"", ""1 tsp Dried thyme"", ""0.5 tsp Black pepper, ground"", ""1 egg yolk""]","To make the pastry, combine the wholewheat flour and salt in a large bowl. Cut the cold butter into small cubes and rub it into the flour with your fingertips until the mixture resembles breadcrumbs. Gradually add the cold water, mixing until a firm dough forms. Wrap the dough in cling film and chill in the refrigerator for at least 30 minutes. While the dough chills, rinse the dried lentils. In a large saucepan, heat the olive oil over medium heat. Finely chop the onion and add it to the pan, cooking until softened, about 5-7 minutes. Mince the garlic and add it for the last minute of cooking. Peel and dice the carrots and swede into small, even cubes, and chop the celery. Add the diced vegetables, rinsed lentils, vegetable broth, dried thyme, and black pepper to the saucepan. Bring to a boil, then reduce the heat, cover, and simmer for 25-30 minutes, or until the lentils and vegetables are tender and most of the liquid has been absorbed. Season with additional salt and pepper if needed. Let the filling cool slightly. Preheat your oven to 200°C (180°C fan/Gas Mark 6). Divide the chilled pastry dough into 4 equal portions. On a lightly floured surface, roll out each portion into a circle about 20 cm in diameter. Spoon a generous amount of the lentil and vegetable filling onto one half of each pastry circle, leaving a border around the edge. Lightly brush the edges of the pastry with a little water. Fold the other half of the pastry over the filling to create a semi-circle, and press the edges firmly to seal. Crimp the edges with a fork to ensure they are well-sealed. Place the pasties on a baking sheet lined with parchment paper. In a small bowl, whisk the egg yolk with 1 teaspoon of water. Brush the tops of the pasties with the egg wash. Make a small slit in the top of each pasty to allow steam to escape. Bake in the preheated oven for 25-30 minutes, or until the pastry is golden brown and cooked through. Let cool slightly before serving.",4,650,25,30,70,12,10,15,1.2,80,5,120,300,600,2,10,15,300,0.5,2,20,150,0.1,0.5,0.3,3,0.4,5,healthy,5
gemini_flash_lite_dinner_526,gemini_flash_lite,dinner,Pierogies,Whole Wheat Spinach and Ricotta Pierogies with Brown Butter Sage Sauce,"[""300 g Whole wheat flour"", ""1 tsp Salt"", ""150 ml Warm water"", ""500 g Ricotta cheese, part-skim"", ""200 g Fresh spinach, cooked and squeezed dry"", ""50 g Parmesan cheese, grated"", ""1 large Egg, raw"", ""1/4 tsp Nutmeg, ground"", ""100 g Unsalted butter"", ""12 leaves Sage, fresh"", ""1 clove Garlic, minced""]","For the dough, combine the whole wheat flour and salt in a large bowl. Gradually add the warm water while mixing until a shaggy dough forms. Turn the dough out onto a lightly floured surface and knead for 5-7 minutes until smooth and elastic. Cover with a damp cloth and let rest for 30 minutes. While the dough rests, prepare the filling: In a medium bowl, combine the ricotta cheese, squeezed spinach, grated Parmesan cheese, egg, and nutmeg. Mix well until thoroughly combined. For the sauce, melt the butter in a large skillet over medium heat. Once melted, add the fresh sage leaves and minced garlic. Cook, swirling the pan occasionally, until the butter turns a golden brown and smells nutty, about 3-5 minutes. Be careful not to burn it. Remove from heat and set aside. To assemble the pierogies, roll out the dough thinly on a floured surface. Use a round cutter (about 3 inches in diameter) to cut out circles. Place about 1 tablespoon of the filling onto the center of each dough circle. Fold the dough over to create a half-moon shape, pressing the edges firmly to seal. Crimp the edges with a fork. Bring a large pot of salted water to a rolling boil. Carefully drop the pierogies into the boiling water, working in batches if necessary. Cook until they float to the surface, about 3-5 minutes. Remove the cooked pierogies with a slotted spoon and transfer them directly to the skillet with the brown butter sage sauce. Gently toss to coat. Serve immediately.",4,3500,120,150,420,85,25,30,6,1500,15,200,900,1200,8,50,60,700,5,3,40,600,4,,,,,7,moderate,4
gemini_flash_lite_dinner_527,gemini_flash_lite,dinner,Pierogies,Whole Wheat Spinach and Ricotta Pierogi with Brown Butter Sage Sauce,"[""250 g Whole wheat flour"", ""120 ml Warm water"", ""1 tsp Salt"", ""1 tbsp Olive oil"", ""250 g Ricotta cheese, low fat"", ""100 g Fresh spinach, cooked and finely chopped"", ""50 g Parmesan cheese, grated"", ""1/4 tsp Nutmeg, ground"", ""1 large Egg, beaten"", ""100 g Unsalted butter"", ""10 leaves Fresh sage"", ""1 clove Garlic, minced""]","For the dough, combine the whole wheat flour and salt in a large bowl. Gradually add the warm water and olive oil, mixing until a shaggy dough forms. Turn out onto a lightly floured surface and knead for 5-7 minutes until smooth and elastic. Cover with a damp cloth and let rest for 30 minutes. While the dough rests, prepare the filling. In a medium bowl, combine the ricotta cheese, chopped spinach, grated Parmesan cheese, nutmeg, and beaten egg. Season with salt and pepper to taste. Mix well. Divide the rested dough into two portions. Roll out one portion thinly on a lightly floured surface. Use a 7-8 cm round cutter to cut out circles. Place about 1 teaspoon of filling in the center of each circle. Moisten the edges with a little water, then fold the dough in half to form a half-moon shape, pressing the edges firmly to seal. Repeat with the remaining dough and filling. Bring a large pot of salted water to a boil. Gently add the pierogi in batches, being careful not to overcrowd the pot. Cook for 3-5 minutes, or until they float to the surface. Remove with a slotted spoon and set aside. In a large skillet, melt the butter over medium heat. Once melted, add the sage leaves and minced garlic. Cook, swirling the pan occasionally, until the butter turns a nutty brown and smells fragrant, about 3-5 minutes. Be careful not to burn the butter. Add the boiled pierogi to the brown butter sauce and gently toss to coat. Serve immediately.",4,4500,150,220,500,120,30,40,10,1500,15,300,1000,1200,10,30,50,600,2,5,40,500,2,1.5,1,15,1,6,moderate,5
gemini_flash_lite_dinner_528,gemini_flash_lite,dinner,Pierogies,Whole Wheat Spinach and Ricotta Pierogi with Sage Butter,"[""250 g Whole wheat flour"", ""125 ml Water, warm"", ""1/2 tsp Salt"", ""1 large Egg, raw"", ""250 g Ricotta cheese, part-skim"", ""100 g Spinach, fresh, uncooked"", ""50 g Parmesan cheese, grated"", ""1 clove Garlic, raw"", ""50 g Butter, unsalted"", ""10 leaves Sage, fresh"", ""1 tbsp Olive oil""]","For the pierogi dough, combine the whole wheat flour and salt in a large bowl. Make a well in the center and crack in the egg. Gradually add the warm water while mixing with a fork until a shaggy dough forms. Turn the dough out onto a lightly floured surface and knead for about 5-7 minutes until smooth and elastic. Cover with plastic wrap and let it rest for at least 30 minutes. While the dough rests, prepare the filling. Finely chop the fresh spinach. In a medium bowl, combine the ricotta cheese, grated Parmesan cheese, and chopped spinach. Mince the garlic and add it to the cheese mixture. Season with salt and pepper to taste. Roll out the dough thinly on a lightly floured surface. Use a round cutter (about 7-8 cm diameter) to cut out circles. Place a teaspoon of filling onto the center of each circle. Moisten the edges of the dough with a little water, then fold the dough in half to create a semi-circle, pressing the edges firmly to seal. Ensure there are no air pockets. Bring a large pot of salted water to a boil. Gently drop the pierogi into the boiling water, working in batches if necessary. Cook for 3-5 minutes, or until they float to the surface and are tender. While the pierogi cook, prepare the sage butter. Melt the butter in a large skillet over medium heat. Add the fresh sage leaves and cook until the butter is lightly browned and the sage is crispy, about 2-3 minutes. Drain the cooked pierogi using a slotted spoon and add them directly to the skillet with the sage butter. Gently toss to coat. Serve immediately.",4,1850,65,75,230,35,8,15,4,900,6,150,800,500,4,30,25,300,1,3,30,150,1.5,0.5,0.4,5,0.3,7,moderate,5
gemini_flash_lite_dinner_529,gemini_flash_lite,dinner,Pierogies,Spinach and Ricotta Stuffed Whole Wheat Pierogi with Sautéed Onions and Sage,"[""250 g Whole wheat flour"", ""125 ml Water, warm"", ""1 tbsp Olive oil"", ""1/2 tsp Salt"", ""250 g Ricotta cheese, part-skim"", ""100 g Spinach, fresh, finely chopped"", ""50 g Parmesan cheese, grated"", ""1 clove Garlic, minced"", ""1/4 tsp Nutmeg, ground"", ""1 tbsp Butter"", ""1 medium Onion, thinly sliced"", ""10 leaves Sage, fresh"", ""1 tbsp Olive oil""]","For the pierogi dough, combine the whole wheat flour and salt in a large bowl. Gradually add the warm water and 1 tablespoon of olive oil, mixing until a shaggy dough forms. Turn the dough out onto a lightly floured surface and knead for 5-7 minutes until smooth and elastic. Cover with a damp cloth and let rest for 30 minutes. While the dough rests, prepare the filling. In a medium bowl, combine the ricotta cheese, chopped spinach, grated Parmesan, minced garlic, and nutmeg. Season with salt and pepper to taste. Once the dough has rested, roll it out thinly on a floured surface. Use a round cutter (about 7-8 cm in diameter) to cut out circles. Place about 1 tablespoon of filling onto one half of each circle. Moisten the edges of the dough with water and fold the other half over, pressing to seal and create a half-moon shape. Crimp the edges with a fork. Bring a large pot of salted water to a boil. Carefully drop the pierogi into the boiling water in batches, being careful not to overcrowd the pot. Cook for 3-5 minutes, or until they float to the surface. Remove with a slotted spoon. In a large skillet, melt 1 tablespoon of butter with 1 tablespoon of olive oil over medium heat. Add the thinly sliced onion and cook, stirring occasionally, until softened and lightly browned, about 8-10 minutes. Add the fresh sage leaves during the last minute of cooking. Add the boiled pierogi to the skillet and sauté for 2-3 minutes, until lightly golden and heated through. Serve immediately.",4,1500,60,65,170,25,15,20,4,800,8,250,900,1500,7,50,40,400,2,5,30,300,1,1,0.8,5,0.5,6,moderate,5
