recipe_id,model,category,meal_type,title,ingredients_json,instructions,servings,claimed_energy_kcal,claimed_protein_g,claimed_fat_g,claimed_carbs_g,claimed_saturated_fat_g,claimed_sugar_g,claimed_fiber_g,claimed_salt_g,claimed_calcium_mg,claimed_iron_mg,claimed_magnesium_mg,claimed_phosphorus_mg,claimed_potassium_mg,claimed_zinc_mg,claimed_iodine_ug,claimed_selenium_ug,claimed_vitamin_a_rae_ug,claimed_vitamin_d_ug,claimed_vitamin_e_mg,claimed_vitamin_c_mg,claimed_folate_ug,claimed_vitamin_b12_ug,claimed_vitamin_b1_mg,claimed_vitamin_b2_mg,claimed_vitamin_b3_mg,claimed_vitamin_b6_mg,claimed_fsa_score,claimed_fsa_category,claimed_who_score
gpt54_mini_dinner_397,gpt54_mini,dinner,Ground Pork,Ginger Pork and Vegetable Rice Bowls,"[""400 g ground pork, lean"", ""200 g brown rice, dry"", ""1 tbsp rapeseed oil"", ""1 piece onion, yellow, raw"", ""2 cloves garlic, raw"", ""15 g ginger, fresh"", ""1 piece carrot, raw"", ""1 piece red bell pepper, raw"", ""150 g broccoli florets, raw"", ""200 g spinach, raw"", ""2 tbsp soy sauce, reduced salt"", ""1 tbsp rice vinegar"", ""1 tsp sesame oil"", ""1 tsp honey"", ""1 tbsp sesame seeds, whole"", ""2 tbsp spring onion, raw""]","Rinse the brown rice, then cook it in plenty of water according to the package instructions until tender, usually about 25 to 30 minutes. While the rice cooks, heat the rapeseed oil in a large skillet over medium-high heat. Add the onion and cook for 3 minutes until softened, then stir in the garlic and ginger and cook for 30 seconds until fragrant. Add the ground pork and break it up with a spoon. Cook for 5 to 6 minutes over medium-high heat until it is no longer pink and begins to brown. Stir in the carrot, red bell pepper, and broccoli, then cook for 4 to 5 minutes so the vegetables start to soften but still keep some bite. Add the soy sauce, rice vinegar, sesame oil, and honey, then toss everything together. Fold in the spinach and cook for 1 minute until just wilted. Spoon the rice into bowls, top with the pork and vegetables, and finish with sesame seeds and spring onion.",4,1440,76,58,144,16,18,17,5.6,310,12.4,285,980,2100,12.1,28,96,1240,1.2,7.4,168,210,3.8,2.1,1.5,20.4,2.0,8,healthy,5
gpt54_mini_dinner_398,gpt54_mini,dinner,Ground Pork,Ginger Soy Ground Pork Stir-Fry with Brown Rice and Broccoli,"[""300 g ground pork, lean"", ""180 g brown rice, dry"", ""300 g broccoli florets, raw"", ""150 g carrots, raw"", ""1 piece onion, raw"", ""2 cloves garlic, raw"", ""15 g ginger, fresh"", ""1 tbsp rapeseed oil"", ""2 tbsp soy sauce, reduced salt"", ""1 tbsp rice vinegar"", ""1 tbsp tomato paste"", ""1 tsp sesame oil"", ""100 ml water"", ""15 g spring onion, raw"", ""10 g sesame seeds""]","Rinse the brown rice and cook it in lightly salted water according to the package directions until tender, then keep it covered while you prepare the stir-fry. Cut the broccoli into small florets, slice the carrots thinly, and finely chop the onion, garlic, and ginger. Heat the rapeseed oil in a large frying pan over medium-high heat, then add the ground pork and cook for 5 to 7 minutes, breaking it up with a spoon until it is browned and no longer pink. Add the onion, carrots, garlic, and ginger, and cook for 3 to 4 minutes over medium heat until the vegetables begin to soften. Stir in the tomato paste, soy sauce, rice vinegar, sesame oil, and water, then add the broccoli. Cover the pan and cook for 4 to 5 minutes, stirring once or twice, until the broccoli is bright green and just tender and the sauce lightly coats everything. Taste and adjust the balance by cooking a minute longer if you want a slightly thicker sauce. Serve the pork and vegetables over the brown rice and finish with sliced spring onion and sesame seeds.",4,1535,73,58,159,17,16,18,4.8,230,9.2,285,910,1810,11.4,28,86,720,1.2,4.8,126,180,4.2,1.8,1.1,14.8,1.7,7,moderate,4
gpt54_mini_dinner_399,gpt54_mini,dinner,Ground Pork,Ginger Garlic Ground Pork Stir-Fry with Brown Rice and Greens,"[""400 g ground pork, lean"", ""180 g brown rice, dry"", ""1 tbsp rapeseed oil"", ""1 piece onion, yellow, raw"", ""2 cloves garlic, raw"", ""15 g ginger, fresh"", ""1 piece red bell pepper, raw"", ""1 piece carrot, raw"", ""200 g broccoli florets, raw"", ""100 g baby spinach, raw"", ""3 tbsp soy sauce, reduced salt"", ""2 tbsp water"", ""1 tbsp rice vinegar"", ""1 tsp honey"", ""1 tsp sesame oil"", ""1 tbsp sesame seeds, dry""]","Rinse the brown rice and cook it in lightly salted water according to the package directions until tender, then keep it covered off the heat. While the rice cooks, heat the rapeseed oil in a large skillet over medium-high heat. Add the onion and cook for 3 minutes until it starts to soften. Stir in the garlic and ginger and cook for 30 seconds until fragrant. Add the ground pork and break it up with a spoon, then cook for 5 to 6 minutes until no longer pink and lightly browned. Add the carrot, bell pepper, and broccoli, and stir-fry for 4 minutes over medium-high heat so the vegetables stay crisp-tender. Mix the soy sauce, water, rice vinegar, and honey in a small bowl, then pour it into the pan and cook for 2 minutes until the sauce lightly coats the pork and vegetables. Add the spinach and sesame oil, stirring just until the spinach wilts. Serve the pork mixture over the brown rice and finish with the sesame seeds.",4,1680,93,62,163,16,22,20,5.4,260,11.2,310,1250,2450,12.5,34,98,980,0.9,6.4,165,165,4.8,2.1,1.2,18.5,2.0,9,healthy,5
gpt54_mini_dinner_400,gpt54_mini,dinner,Ground Pork,Ginger Garlic Ground Pork Stir-Fry with Brown Rice and Broccoli,"[""500 g ground pork, lean"", ""180 g brown rice, dry"", ""250 g broccoli florets"", ""150 g carrot, sliced"", ""150 g red bell pepper, sliced"", ""100 g onion, chopped"", ""2 cloves garlic, minced"", ""15 g fresh ginger, grated"", ""15 ml rapeseed oil"", ""30 ml soy sauce, reduced salt"", ""15 ml rice vinegar"", ""10 ml honey"", ""5 g sesame seeds"", ""20 g spring onion, sliced""]","Rinse the brown rice and cook it in lightly salted water according to the package directions until tender, then keep it covered off the heat. While the rice cooks, heat the rapeseed oil in a large skillet over medium-high heat. Add the onion and cook for 2 to 3 minutes until it starts to soften, then add the garlic and ginger and cook for 30 seconds until fragrant. Add the ground pork and break it up with a spoon, cooking for 5 to 7 minutes until it is no longer pink and begins to brown. Stir in the carrot, broccoli, and red bell pepper, and cook over medium heat for 4 to 5 minutes so the vegetables stay bright and slightly crisp. Mix the soy sauce, rice vinegar, and honey in a small bowl, then pour it into the pan and cook for 1 to 2 minutes until everything is glossy and well coated. Serve the pork and vegetables over the brown rice and finish with sesame seeds and spring onion.",4,1740,86,71,176,21,22,19,5.2,175,12.4,268,1120,1830,11.1,34,98,640,0.8,4.7,156,168,3.8,1.9,1.1,16.8,1.7,6,moderate,5
gpt54_mini_dinner_401,gpt54_mini,dinner,Ground Turkey,Garlic Tomato Ground Turkey Skillet with Brown Rice and Spinach,"[""500 g ground turkey, lean"", ""15 ml olive oil"", ""1 piece onion, raw"", ""3 cloves garlic, raw"", ""150 g carrot, raw"", ""1 piece red bell pepper, raw"", ""400 g tomatoes, canned, chopped"", ""30 g tomato paste"", ""200 ml low-sodium chicken broth"", ""150 g spinach, raw"", ""5 g paprika, ground"", ""2 g black pepper, ground"", ""3 g salt, table"", ""250 g brown rice, cooked"", ""15 ml lemon juice, raw""]","Heat the olive oil in a large skillet over medium heat. Add the chopped onion and carrot and cook for 4 to 5 minutes, stirring often, until the onion softens. Add the garlic and cook for 30 seconds until fragrant. Increase the heat to medium-high, add the ground turkey, and break it up with a spoon. Cook for 6 to 8 minutes until no pink remains and the meat starts to brown. Stir in the bell pepper, paprika, black pepper, salt, tomato paste, canned tomatoes, and chicken broth. Bring the mixture to a gentle simmer, then reduce the heat to medium-low and cook for 10 minutes so the sauce thickens slightly. Add the spinach and cook for 1 to 2 minutes until wilted. Stir in the lemon juice, then serve the turkey mixture over the cooked brown rice while hot.",4,1415,116,50,105,10,21,14,3.2,240,11.2,235,1350,2350,15.1,34,95,1020,0.8,4.8,118,165,6.2,1.3,1.4,23.5,2.1,9,healthy,6
gpt54_mini_dinner_402,gpt54_mini,dinner,Ground Turkey,Garlic Herb Ground Turkey Skillet with Brown Rice and Vegetables,"[""500 g ground turkey, lean"", ""150 g brown rice, dry"", ""1 tbsp olive oil"", ""1 piece onion, yellow, raw"", ""2 cloves garlic, raw"", ""1 piece red bell pepper, raw"", ""150 g zucchini, raw"", ""200 g spinach, raw"", ""400 g tomatoes, canned, chopped"", ""2 tbsp tomato paste"", ""250 ml water"", ""1 tsp dried oregano"", ""1 tsp ground paprika"", ""1 tsp salt"", ""0.5 tsp black pepper, ground"", ""30 g Parmesan cheese, grated""]","Rinse the brown rice and cook it in the water with a little extra water if needed until tender, about 25 to 30 minutes. While the rice cooks, heat the olive oil in a large skillet over medium-high heat. Add the chopped onion and cook for 3 to 4 minutes until softened, then add the garlic and cook for 30 seconds until fragrant. Add the ground turkey and cook for 5 to 7 minutes, breaking it up with a spoon, until no pink remains and the meat starts to brown. Stir in the diced bell pepper and zucchini, then cook for another 4 to 5 minutes until the vegetables begin to soften. Add the tomatoes, tomato paste, oregano, paprika, salt, and black pepper, then reduce the heat to medium-low and simmer for 8 to 10 minutes so the sauce thickens slightly. Stir in the spinach and cook just until wilted. Serve the turkey mixture over the cooked brown rice and finish with the grated Parmesan.",4,1710,119,56,177,14,21,23,5.8,410,15.2,310,1380,3200,13.4,48,112,980,1.8,7.6,165,310,5.2,1.5,1.7,29.4,2.8,8,healthy,5
gpt54_mini_dinner_403,gpt54_mini,dinner,Ground Turkey,Ginger Garlic Ground Turkey Stir-Fry with Brown Rice and Broccoli,"[""300 g brown rice"", ""500 g ground turkey, lean"", ""15 ml olive oil"", ""1 piece onion, yellow, raw"", ""3 cloves garlic, raw"", ""15 g ginger root, raw"", ""2 pieces carrot, raw"", ""1 piece red bell pepper, raw"", ""200 g broccoli, raw"", ""30 ml soy sauce, reduced sodium"", ""15 ml lemon juice, raw"", ""10 g sesame seeds, whole"", ""15 g spring onion, raw"", ""5 g black pepper, ground""]","Rinse the brown rice and cook it in a covered pot with water according to the package directions until tender, then let it stand off the heat for 5 minutes. While the rice cooks, heat the olive oil in a large skillet over medium-high heat. Add the onion and cook for 3 to 4 minutes until it starts to soften. Stir in the garlic and ginger and cook for 30 seconds until fragrant. Add the ground turkey and break it up with a spoon, cooking for 6 to 8 minutes over medium-high heat until no pink remains. Add the carrots, red bell pepper, and broccoli, then cook for 5 to 6 minutes, stirring often, until the vegetables are crisp-tender. Pour in the soy sauce and lemon juice, then cook for 1 minute so the flavors coat everything evenly. Serve the turkey mixture over the brown rice and finish with sesame seeds, spring onion, and black pepper.",4,1510,112,48,160,10,18,18,4.6,220,11.2,270,1280,2450,13.5,28,120,820,1.2,4.8,135,165,5.6,1.6,1.4,24.5,2.1,5,healthy,6
gpt54_mini_dinner_404,gpt54_mini,dinner,Ground Turkey,Garlic Tomato Ground Turkey Skillet with Spinach and Brown Rice,"[""400 g ground turkey, lean"", ""200 g brown rice, dry"", ""15 ml olive oil"", ""1 piece onion, yellow, raw"", ""3 cloves garlic, raw"", ""1 piece carrot, raw"", ""1 piece red bell pepper, raw"", ""400 g tomatoes, chopped, canned"", ""100 ml water"", ""100 g spinach, raw"", ""5 g paprika, ground"", ""2 g black pepper, ground"", ""3 g salt, table"", ""15 ml lemon juice, raw""]","Rinse the brown rice under cold water, then cook it in a saucepan with plenty of water until tender, about 25 to 30 minutes. While the rice cooks, heat the olive oil in a large skillet over medium heat. Add the chopped onion and diced carrot and cook for 4 to 5 minutes until the onion softens. Stir in the garlic and cook for 30 seconds more. Add the ground turkey and cook over medium-high heat for 5 to 7 minutes, breaking it up with a spoon, until it is no longer pink. Add the diced red bell pepper, canned tomatoes, water, paprika, black pepper, and salt, then reduce the heat to medium-low and simmer for 10 minutes until the sauce thickens slightly. Stir in the spinach and lemon juice and cook for 1 to 2 minutes until the spinach wilts. Serve the turkey mixture over the cooked brown rice while hot.",4,1405,109,41,142,9.5,18,18,3.6,320,12.4,325,1280,2450,14.2,24,98,620,0.8,5.4,110,170,4.4,1.2,1.6,24,2.1,8,healthy,6
gpt54_mini_dinner_405,gpt54_mini,dinner,Ground Turkey,One-Pan Ground Turkey and Vegetable Tomato Skillet with Brown Rice,"[""400 g ground turkey, lean"", ""150 g brown rice, dry"", ""1 tbsp olive oil"", ""1 piece onion, yellow"", ""2 cloves garlic, raw"", ""1 piece red bell pepper"", ""1 piece zucchini, raw"", ""200 g spinach, raw"", ""400 g tomatoes, canned, chopped"", ""200 ml water"", ""1 tsp ground cumin"", ""1 tsp sweet paprika"", ""1 tsp dried oregano"", ""1/2 tsp black pepper, ground"", ""1 tsp salt"", ""30 g parmesan cheese, grated""]","Rinse the brown rice and cook it in the 200 ml water according to the package directions until tender. While the rice cooks, heat the olive oil in a large skillet over medium heat. Add the chopped onion and cook for 3 to 4 minutes until it starts to soften. Stir in the garlic and cook for 30 seconds more, then add the ground turkey. Cook for 5 to 6 minutes, breaking it up with a spoon, until it is no longer pink and begins to brown. Add the diced red bell pepper and zucchini, then cook for another 4 minutes so the vegetables soften slightly. Stir in the chopped tomatoes, cumin, paprika, oregano, black pepper, and salt. Reduce the heat to medium-low and simmer for 8 to 10 minutes until the sauce thickens and the vegetables are tender. Add the spinach and stir just until it wilts. Serve the turkey and vegetable mixture over the cooked brown rice and finish with grated parmesan on top.",4,1475,112,45,141,13,23,19,5.6,420,13.5,260,1450,3200,12.2,48,95,780,0.9,5.8,165,210,7.2,1.6,1.4,28.5,2.4,7,healthy,5
gpt54_mini_dinner_406,gpt54_mini,dinner,Gumbos,"Chicken and Shrimp Gumbo with Okra, Brown Rice and Smoked Paprika","[""600 g chicken thigh, skinless, boneless"", ""250 g shrimp, raw, peeled"", ""30 ml olive oil"", ""50 g wholemeal flour"", ""150 g onion, raw"", ""120 g celery, raw"", ""120 g green pepper, raw"", ""15 g garlic, raw"", ""300 g okra, raw"", ""400 g chopped tomatoes, canned"", ""1.2 l chicken stock, low salt"", ""200 g cooked brown rice"", ""6 g smoked paprika"", ""2 g dried thyme"", ""2 g dried oregano"", ""1 g bay leaf"", ""2 g cayenne pepper"", ""8 g salt"", ""1 g black pepper, ground"", ""10 g parsley, fresh""]","Cut the chicken into bite-sized pieces and pat it dry. Heat the olive oil in a large heavy pot over medium heat, then add the wholemeal flour and stir constantly for 4 to 5 minutes until it turns a light brown and smells nutty. Add the onion, celery, and green pepper, and cook for 6 to 8 minutes over medium heat until softened. Stir in the garlic, smoked paprika, thyme, oregano, bay leaf, cayenne, salt, and black pepper, and cook for 1 minute more. Add the chicken and cook for about 5 minutes, stirring occasionally, until the outside loses its raw colour. Pour in the tomatoes and chicken stock, scraping up any browned bits from the bottom of the pot. Bring the gumbo to a gentle simmer, then reduce the heat to low and cook for 25 minutes, stirring now and then. Add the okra and simmer for another 10 to 12 minutes until the vegetables are tender and the gumbo has thickened slightly. Stir in the shrimp and cook for 3 to 4 minutes over low heat until they turn pink and just firm. Remove the bay leaf, stir through the parsley, and serve the gumbo hot over the cooked brown rice.",6,1890,186,77,108,17,22,18,9.2,330,15.4,280,1820,3360,12.8,160,165,420,3.2,8.6,98,210,6.8,1.1,1.6,42,2.9,7,moderate,5
gpt54_mini_dinner_407,gpt54_mini,dinner,Gumbos,Chicken and Okra Gumbo with Brown Rice and Tomatoes,"[""500 g chicken thigh fillet, skinless"", ""20 g olive oil"", ""120 g onion, chopped"", ""100 g celery, chopped"", ""100 g green pepper, chopped"", ""3 cloves garlic, minced"", ""30 g wholemeal flour"", ""20 g tomato paste"", ""400 g canned chopped tomatoes"", ""900 ml chicken stock, reduced salt"", ""250 g okra, sliced"", ""120 g brown rice, dry"", ""2 g smoked paprika"", ""2 g dried thyme"", ""1 g ground black pepper"", ""2 g bay leaf"", ""80 g spring onion, sliced"", ""15 g fresh parsley, chopped"", ""10 ml lemon juice"", ""4 g salt""]","Rinse the brown rice and cook it in a pan of lightly salted water for about 25 to 30 minutes, until tender but still slightly firm. While the rice cooks, cut the chicken into bite-sized pieces. Heat the olive oil in a large heavy pot over medium heat, then add the onion, celery, and green pepper and cook for 6 to 8 minutes, stirring often, until softened. Add the garlic and cook for 30 seconds more. Sprinkle in the wholemeal flour and stir continuously for 2 minutes so it looks lightly toasted. Stir in the tomato paste, smoked paprika, thyme, black pepper, and bay leaf, then add the chicken pieces and cook for 3 to 4 minutes until the outside loses its raw colour. Pour in the chopped tomatoes and chicken stock, scraping the bottom of the pot well. Bring to a gentle simmer, then reduce the heat to low and cook uncovered for 20 minutes. Add the okra and salt, then simmer for another 10 to 12 minutes until the gumbo has slightly thickened and the chicken is cooked through. Remove the bay leaf, stir in the spring onion, parsley, and lemon juice, and serve the gumbo over the brown rice while hot.",4,1740,127,67,163,14,24,20,6.2,260,13.5,260,1450,3600,10.8,55,125,210,1.5,7.2,95,220,1.8,1.4,1.7,34,2.5,7,healthy,5
gpt54_mini_dinner_408,gpt54_mini,dinner,Gumbos,"Chicken, Shrimp and Okra Gumbo with Brown Rice","[""350 g chicken thigh fillet, skinless"", ""250 g shrimp, raw, peeled"", ""200 g okra, fresh"", ""150 g onion"", ""100 g celery"", ""100 g green bell pepper"", ""3 cloves garlic"", ""30 g wholemeal flour"", ""20 ml rapeseed oil"", ""800 ml chicken stock, reduced salt"", ""400 g chopped tomatoes, canned"", ""200 g brown rice, uncooked"", ""2 g dried thyme"", ""2 g smoked paprika"", ""1 g bay leaf"", ""2 g cayenne pepper"", ""2 g salt"", ""1 g black pepper"", ""15 g fresh parsley""]","Rinse the brown rice and cook it in a saucepan with plenty of water until tender, then drain and keep warm. While the rice cooks, cut the chicken into bite-sized pieces and slice the okra, onion, celery, and bell pepper. Heat the rapeseed oil in a large heavy pot over medium heat, add the flour, and stir constantly for 3 to 4 minutes until it turns a light brown roux. Add the onion, celery, and bell pepper and cook for 5 minutes over medium heat until softened. Stir in the garlic, thyme, paprika, cayenne, salt, and black pepper, then add the chicken and cook for 4 minutes, stirring so it is coated in the roux. Pour in the stock and chopped tomatoes, add the bay leaf, and bring everything to a gentle simmer. Reduce the heat to low and cook for 25 minutes, stirring occasionally, until the chicken is cooked through and the gumbo has thickened. Add the okra and simmer for another 10 minutes until it is tender and the stew looks glossy. Stir in the shrimp and cook for 3 to 4 minutes only, until they turn pink and firm. Remove the bay leaf, taste the gumbo, and adjust the seasoning if needed. Serve hot over the brown rice and finish with chopped parsley.",4,1965,145,54,215,10,22,22,5.2,240,13.5,290,1650,3100,11.2,120,120,280,2.5,6.4,110,220,5.8,1.4,1.5,32,2.4,6,healthy,5
gpt54_mini_dinner_409,gpt54_mini,dinner,Gumbos,"Chicken, Okra and Brown Rice Gumbo","[""15 ml olive oil"", ""80 g onion, raw"", ""70 g celery, raw"", ""70 g green bell pepper, raw"", ""3 cloves garlic, raw"", ""25 g wholemeal wheat flour"", ""15 g tomato paste"", ""400 g chicken breast, skinless, raw"", ""200 g okra, raw"", ""150 g carrot, raw"", ""400 g chopped tomatoes, canned"", ""1.2 l vegetable stock, reduced salt"", ""1 piece bay leaf, dried"", ""2 g thyme, dried"", ""1 g smoked paprika"", ""3 g black pepper, ground"", ""4 g salt"", ""180 g brown rice, dry"", ""15 g parsley, fresh""]","Heat the olive oil in a large heavy pot over medium heat. Add the onion, celery, and green pepper and cook for about 6 to 8 minutes, stirring often, until softened and lightly golden. Add the garlic and cook for 30 seconds more. Sprinkle in the wholemeal flour and stir constantly for 2 minutes to make a light roux, then stir in the tomato paste, thyme, smoked paprika, and black pepper. Add the chicken breast and turn it in the mixture for 2 minutes so it is well coated. Pour in the chopped tomatoes and the reduced-salt stock, then add the bay leaf, carrot, okra, and salt. Bring the pot to a gentle simmer, lower the heat, and cook uncovered for about 25 minutes, stirring occasionally, until the chicken is cooked through and the vegetables are tender. Remove the chicken, shred it with two forks, and return it to the pot. Meanwhile, cook the brown rice according to the packet instructions until tender. Serve the gumbo over the rice and finish with the chopped parsley.",4,1590,118,35,178,6.5,23,24,5.2,260,11.5,310,1400,2950,8.4,18,92,980,0.3,6.8,112,260,0.7,1.6,1.1,42,2.4,8,healthy,6
gpt54_mini_dinner_410,gpt54_mini,dinner,Gumbos,Lean Chicken and Okra Gumbo with Brown Rice,"[""400 g chicken breast, skinless"", ""200 g smoked turkey sausage"", ""150 g onion, raw"", ""120 g celery"", ""150 g green bell pepper"", ""3 cloves garlic"", ""30 ml olive oil"", ""30 g whole wheat flour"", ""800 ml chicken stock, low sodium"", ""400 g canned tomatoes, chopped"", ""250 g okra, fresh"", ""150 g celery leaves"", ""2 g dried thyme"", ""2 g dried oregano"", ""2 g paprika"", ""1 g cayenne pepper"", ""2 g black pepper"", ""2 g salt"", ""200 g brown rice, dry"", ""15 ml lemon juice""]","Cook the brown rice in a covered pot with twice its volume of water over low heat for about 30 to 35 minutes until tender, then let it stand off the heat. While the rice cooks, cut the chicken into bite-sized pieces and slice the sausage. Heat the olive oil in a large heavy pot over medium heat, then add the onion, celery, and bell pepper. Cook for 6 to 8 minutes, stirring often, until softened and lightly golden. Add the garlic and cook for 30 seconds more. Sprinkle in the whole wheat flour and stir continuously for 2 to 3 minutes so it coats the vegetables and loses its raw taste. Stir in the tomatoes, chicken stock, thyme, oregano, paprika, cayenne, black pepper, and salt. Bring the mixture to a gentle simmer over medium-low heat. Add the chicken and sausage, then cook for 12 minutes, stirring occasionally. Add the okra and continue simmering for another 10 to 12 minutes until the gumbo has thickened and the chicken is cooked through. Stir in the celery leaves and lemon juice at the end, then taste and adjust the seasoning if needed. Serve the gumbo hot over the brown rice.",4,1900,155,62,167,14,18,22,7.2,260,16.5,310,1480,3450,12.4,48,118,240,1.8,6.4,96,186,2.8,1.15,1.3,40,2.8,7,healthy,5
gpt54_mini_dinner_411,gpt54_mini,dinner,Gyros,"Chicken Gyros with Wholemeal Pita, Tzatziki and Crisp Salad","[""500 g chicken thigh fillet, skinless"", ""2 tbsp olive oil"", ""2 tsp dried oregano"", ""2 tsp paprika"", ""2 cloves garlic, minced"", ""1 tsp ground cumin"", ""1 tsp lemon juice"", ""0.75 tsp salt"", ""0.5 tsp black pepper"", ""200 g Greek yogurt, plain, low fat"", ""100 g cucumber, raw"", ""1 clove garlic"", ""1 tbsp lemon juice"", ""1 tbsp fresh dill, chopped"", ""4 wholemeal pita bread"", ""1 medium red onion"", ""200 g tomato, raw"", ""100 g cucumber, raw"", ""80 g romaine lettuce"", ""30 g feta cheese""]","Mix the chicken thigh fillets with olive oil, oregano, paprika, minced garlic, cumin, lemon juice, salt, and black pepper. Let it marinate for at least 20 minutes, or up to 2 hours in the refrigerator for a deeper flavour. Heat a large skillet or grill pan over medium-high heat. Cook the chicken for about 5 to 7 minutes per side until nicely browned, cooked through, and the juices run clear. Rest the chicken for 5 minutes, then slice it into strips. For the tzatziki, grate the cucumber, squeeze out excess liquid, and stir it into the Greek yogurt with garlic, lemon juice, and dill. Warm the wholemeal pita bread briefly in a dry pan or oven until soft and pliable. Slice the red onion, tomato, cucumber, and lettuce, and crumble the feta. Assemble the gyros by filling each pita with salad, sliced chicken, and a spoonful of tzatziki, then finish with feta. Serve immediately while the chicken is hot and the pita is warm.",4,1805,135,74,144,18,18,20,4.8,480,10.2,245,1430,2480,11.4,42,118,410,1.8,10.4,54,210,4.2,1.4,2.1,34.5,3.2,7,healthy,5
gpt54_mini_dinner_412,gpt54_mini,dinner,Gyros,"Chicken Gyros with Wholemeal Pita, Yogurt Tzatziki and Fresh Salad","[""500 g chicken breast fillet, raw"", ""2 tbsp olive oil"", ""2 tsp dried oregano"", ""2 tsp ground paprika"", ""2 cloves garlic, raw"", ""1 tsp ground cumin"", ""1 tsp lemon juice"", ""0.75 tsp salt"", ""0.25 tsp black pepper"", ""200 g Greek yogurt, plain, low fat"", ""1 cucumber, raw"", ""2 cloves garlic, raw"", ""1 tbsp dill, fresh"", ""2 tbsp lemon juice"", ""4 wholemeal pita bread"", ""1 red onion, raw"", ""2 tomatoes, raw"", ""100 g lettuce, iceberg, raw"", ""100 g feta cheese""]","Slice the chicken breast into thin strips and place it in a bowl with olive oil, oregano, paprika, minced garlic, cumin, lemon juice, salt and black pepper. Mix well and let it marinate for at least 15 minutes while you prepare the other ingredients. For the tzatziki, grate the cucumber, squeeze out the excess liquid, then combine it with the yogurt, minced garlic, chopped dill and lemon juice. Chill until serving. Heat a large frying pan over medium-high heat. Add the marinated chicken and cook for 6 to 8 minutes, stirring occasionally, until it is browned on the outside and cooked through with no pink remaining. Warm the wholemeal pita bread in a dry pan or oven for 1 to 2 minutes until soft and pliable. Slice the red onion and tomatoes, shred the lettuce, and crumble the feta. Assemble the gyros by filling each pita with lettuce, tomato, onion, chicken, a spoonful of tzatziki and a little feta. Serve immediately while the chicken is hot and the pita is warm.",4,1930,156,79,149,24,20,20,6.2,760,10.2,210,1620,2900,11.8,70,145,410,1.2,10.5,52,260,4.8,1.4,2.3,42,3.2,8,healthy,5
gpt54_mini_dinner_413,gpt54_mini,dinner,Gyros,"Chicken Gyros with Wholemeal Pita, Tzatziki and Fresh Salad","[""500 g chicken breast, raw"", ""15 ml olive oil"", ""2 g dried oregano"", ""2 g ground cumin"", ""2 g garlic powder"", ""1 g black pepper, ground"", ""3 g salt"", ""200 g Greek yogurt, plain, low fat"", ""1 clove garlic, raw"", ""15 ml lemon juice"", ""100 g cucumber, raw"", ""2 g dill, fresh"", ""4 pieces wholemeal pita bread"", ""150 g tomato, raw"", ""100 g red onion, raw"", ""80 g lettuce, raw"", ""20 g feta cheese, reduced fat""]","Cut the chicken breast into thin strips and mix it with olive oil, oregano, cumin, garlic powder, black pepper, and salt. Let it sit for 10 minutes while you prepare the rest. Stir the Greek yogurt with the grated garlic, lemon juice, finely grated cucumber, and chopped dill to make a thick tzatziki. Slice the tomato, red onion, and lettuce, and crumble the feta. Heat a large non-stick pan over medium-high heat and cook the chicken for 6 to 8 minutes, stirring occasionally, until browned and cooked through with no pink remaining. Warm the wholemeal pita bread in a dry pan or in the oven for 1 to 2 minutes until soft and flexible. Fill each pita with lettuce, tomato, onion, chicken, tzatziki, and a little feta, then serve immediately while warm.",4,1450,121,45,138,11,20,19,5.2,490,9.8,240,1480,2490,8.6,52,118,280,0.8,6.4,34,210,2.7,0.9,1.8,52,2.2,8,healthy,6
gpt54_mini_dinner_414,gpt54_mini,dinner,Gyros,Greek Chicken Gyros with Wholegrain Pita and Tzatziki,"[""600 g chicken thigh fillet, boneless, skinless"", ""2 tbsp olive oil"", ""2 tsp garlic, minced"", ""2 tsp dried oregano"", ""1 tsp ground paprika"", ""1 tsp ground cumin"", ""1 tsp salt"", ""0.5 tsp black pepper"", ""150 g Greek yogurt, plain, low fat"", ""1 tbsp lemon juice"", ""1 clove garlic, minced"", ""200 g cucumber, grated"", ""4 wholemeal pita bread"", ""150 g red onion, thinly sliced"", ""200 g tomato, diced"", ""100 g lettuce, shredded"", ""40 g feta cheese, crumbled""]","Mix the chicken with olive oil, garlic, oregano, paprika, cumin, salt, and black pepper in a bowl until evenly coated. Let it sit for at least 15 minutes while you prepare the vegetables and tzatziki. Combine the Greek yogurt, lemon juice, 1 clove of garlic, and grated cucumber in a small bowl, then stir well and chill until serving. Heat a large frying pan over medium-high heat. Add the chicken in a single layer and cook for about 8 to 10 minutes, turning once, until browned on the outside and cooked through with no pink remaining. Warm the wholemeal pita bread in a dry pan or oven for 1 to 2 minutes until soft and pliable. Fill each pita with lettuce, tomato, red onion, and chicken, then spoon over the tzatziki and finish with crumbled feta. Serve immediately while the chicken is hot and the bread is warm.",4,1835,149,73,145,19,20,19,6.2,680,9.4,212,1660,2750,11.2,52,165,420,1.8,8.6,42,210,2.8,1.1,1.7,39,2.4,8,healthy,5
