recipe_id,model,category,meal_type,title,ingredients_json,instructions,servings,claimed_energy_kcal,claimed_protein_g,claimed_fat_g,claimed_carbs_g,claimed_saturated_fat_g,claimed_sugar_g,claimed_fiber_g,claimed_salt_g,claimed_calcium_mg,claimed_iron_mg,claimed_magnesium_mg,claimed_phosphorus_mg,claimed_potassium_mg,claimed_zinc_mg,claimed_iodine_ug,claimed_selenium_ug,claimed_vitamin_a_rae_ug,claimed_vitamin_d_ug,claimed_vitamin_e_mg,claimed_vitamin_c_mg,claimed_folate_ug,claimed_vitamin_b12_ug,claimed_vitamin_b1_mg,claimed_vitamin_b2_mg,claimed_vitamin_b3_mg,claimed_vitamin_b6_mg,claimed_fsa_score,claimed_fsa_category,claimed_who_score
gemini_flash_dinner_767,gemini_flash,dinner,Ziti,Baked Chicken and Spinach Ziti with Roasted Vegetables,"[""400 g Ziti pasta, whole wheat"", ""400 g Chicken breast, skinless, boneless"", ""15 ml Olive oil"", ""150 g Onion, yellow, chopped"", ""10 g Garlic, raw, minced"", ""180 g Red bell pepper, raw, diced"", ""200 g Zucchini, raw, diced"", ""200 g Spinach, fresh"", ""700 g Tomato sauce, low sodium"", ""100 g Mozzarella cheese, low-fat, shredded"", ""30 g Parmesan cheese, grated"", ""5 g Dried oregano"", ""5 g Dried basil"", ""3 g Salt"", ""1 g Black pepper, ground""]","Preheat your oven to 190°C. Cook the ziti pasta according to package directions until al dente, then drain and set aside. While the pasta cooks, dice the chicken breast into 1-inch pieces. Heat the olive oil in a large skillet over medium heat. Add the diced chicken and cook until lightly browned and cooked through, about 5-7 minutes. Remove the chicken from the skillet and set aside. In the same skillet, add the chopped onion and cook until softened, about 3-4 minutes. Add the minced garlic along with the diced red bell pepper and zucchini, cooking for another 5-7 minutes until the vegetables begin to soften. Stir in the fresh spinach until it wilts completely. Add the tomato sauce, dried oregano, dried basil, salt, and black pepper to the skillet, bringing the mixture to a simmer. Return the cooked chicken to the sauce, then add the drained ziti pasta, tossing everything to combine evenly. Transfer half of the pasta mixture to a 9x13 inch baking dish. Sprinkle with half of the low-fat mozzarella cheese. Top with the remaining pasta mixture and then sprinkle with the rest of the mozzarella and the grated Parmesan cheese. Bake for 20-25 minutes, or until the cheese is melted and bubbly and the dish is heated through. Let it rest for a few minutes before serving.",6,2750,220,55,360,12,28,68,7.5,900,18,250,2000,3000,12,30,120,700,1,8,150,400,3,0.8,1.2,30,2,4,healthy,6
gemini_flash_dinner_768,gemini_flash,dinner,Ziti,Mediterranean Chicken and Vegetable Ziti Bake,"[""400 g Ziti pasta, whole grain"", ""500 g Chicken breast, minced"", ""15 ml Olive oil, extra virgin"", ""150 g Onion, yellow, raw, chopped"", ""3 cloves Garlic, raw, minced"", ""200 g Bell pepper, red, raw, chopped"", ""200 g Zucchini, raw, chopped"", ""800 g Tomatoes, crushed, canned, low sodium"", ""60 g Tomato paste, unsalted"", ""250 ml Chicken broth, low sodium"", ""10 g Dried oregano"", ""5 g Dried basil"", ""3 g Salt, table"", ""1 g Black pepper, ground"", ""120 g Ricotta cheese, part-skim"", ""150 g Mozzarella cheese, part-skim, shredded"", ""30 g Parmesan cheese, grated""]","Preheat your oven to 190°C. Cook the ziti pasta according to package directions until al dente; drain and set aside. While the pasta cooks, heat the olive oil in a large skillet or Dutch oven over medium heat. Add the minced chicken breast and cook, breaking it up with a spoon, until no longer pink, about 5-7 minutes. Drain any excess fat. Stir in the chopped onion and cook until softened, about 5 minutes. Add the minced garlic, chopped red bell pepper, and chopped zucchini, cooking for another 5-7 minutes until vegetables begin to soften. Pour in the crushed tomatoes, tomato paste, chicken broth, dried oregano, dried basil, salt, and black pepper. Bring the sauce to a simmer and cook for 10-15 minutes, allowing the flavors to meld and the sauce to thicken slightly. In a large baking dish, combine the cooked ziti pasta with the chicken and vegetable marinara sauce, mixing well to ensure the pasta is fully coated. Dot spoonfuls of part-skim ricotta cheese over the pasta mixture, then sprinkle evenly with shredded part-skim mozzarella cheese and grated Parmesan cheese. Bake for 25-30 minutes, or until the cheese is melted and bubbly and the sauce is heated through. Let rest for a few minutes before serving.",6,2750,280,95,290,35,45,55,6.5,1200,18,300,2000,2800,15,40,150,1100,2,8,90,250,6,0.8,1.2,35,2.0,4,healthy,6
gemini_flash_dinner_769,gemini_flash,dinner,Ziti,Hearty Baked Chicken and Vegetable Ziti with Whole Wheat Pasta,"[""400 g Whole wheat ziti pasta, dry"", ""500 g Chicken breast, boneless, skinless"", ""700 g Tomato passata, unsalted"", ""1 piece Onion, yellow, large"", ""4 cloves Garlic, raw"", ""2 pieces Bell pepper, red"", ""2 pieces Bell pepper, yellow"", ""200 g Spinach, fresh"", ""2 tbsp Olive oil, extra virgin"", ""200 ml Vegetable broth, low sodium"", ""250 g Ricotta cheese, part-skim"", ""50 g Parmesan cheese, grated"", ""100 g Mozzarella cheese, part-skim, shredded"", ""2 tsp Italian seasoning, dried"", ""5 g Salt, table"", ""2 g Black pepper, ground""]","Preheat your oven to 200 degrees Celsius (400 degrees Fahrenheit). Bring a large pot of salted water to a rolling boil and cook the whole wheat ziti pasta according to package directions until al dente, then drain it thoroughly and set aside. While the pasta cooks, finely dice the onion and mince the garlic. Slice the bell peppers into thin strips. Cut the chicken breast into 1-inch cubes. Heat one tablespoon of olive oil in a large skillet or Dutch oven over medium-high heat. Add the chicken cubes and cook until browned on all sides, about 5-7 minutes; remove the chicken from the skillet and set it aside. Add the remaining tablespoon of olive oil to the same skillet, then add the diced onion and sauté until softened, about 5 minutes. Stir in the minced garlic and sliced bell peppers, cooking for another 5 minutes until the peppers begin to soften. Pour in the tomato passata and vegetable broth, add the Italian seasoning, salt, and black pepper, and bring the mixture to a simmer. Reduce the heat to low, return the cooked chicken to the skillet, and let it simmer for 10 minutes, allowing the flavors to meld. Stir in the fresh spinach and cook until it wilts, about 2-3 minutes. In a large mixing bowl, combine the cooked ziti pasta with the chicken and vegetable sauce. Add the part-skim ricotta cheese and half of the shredded mozzarella cheese, mixing well to combine all ingredients. Transfer the entire mixture to a 9x13 inch baking dish. Sprinkle the remaining shredded mozzarella cheese and the grated Parmesan cheese evenly over the top. Bake for 25-30 minutes, or until the cheese is melted and bubbly and the sauce is heated through. Let the ziti rest for 5-10 minutes before serving to allow it to set.",6,3500,270,95,330,35,28,50,7,1200,20,400,2500,3000,15,30,150,1500,2,10,200,500,5,1,1.5,30,3,5,healthy,7
gemini_flash_dinner_770,gemini_flash,dinner,Ziti,Mediterranean Chicken and Spinach Ziti Bake,"[""300 g Ziti pasta, whole wheat, dry"", ""500 g Chicken breast, skinless, raw"", ""1 tbsp Olive oil"", ""1 unit Onion, yellow, raw"", ""2 cloves Garlic, raw"", ""200 g Spinach, fresh"", ""400 g Tomatoes, canned, crushed"", ""150 g Bell pepper, red, raw"", ""100 g Mozzarella cheese, light, shredded"", ""30 g Parmesan cheese, grated"", ""2 dl Vegetable broth"", ""1 tsp Dried oregano"", ""0.5 tsp Dried basil"", ""3 g Salt"", ""1 g Black pepper, ground""]","Preheat your oven to 190°C. Cook the whole wheat ziti pasta according to package directions until al dente; drain and set aside. While the pasta cooks, dice the chicken breast into 2 cm cubes. Finely chop the onion and mince the garlic. Heat the olive oil in a large skillet or Dutch oven over medium heat. Add the diced chicken and cook until browned on all sides, about 5-7 minutes. Remove chicken from the pan and set aside. Add the chopped onion and diced red bell pepper to the same skillet and sauté until softened, about 5 minutes. Stir in the minced garlic and cook for another minute until fragrant. Pour in the crushed tomatoes and vegetable broth, then add the dried oregano and basil. Bring the sauce to a gentle simmer, then return the cooked chicken to the pan. Stir in the fresh spinach a handful at a time, allowing it to wilt into the sauce. Season the sauce with salt and black pepper. In a large baking dish, combine the cooked ziti pasta with the chicken and vegetable sauce, ensuring everything is well mixed. Sprinkle the light mozzarella cheese and grated Parmesan cheese evenly over the top of the ziti. Bake for 20-25 minutes, or until the cheese is melted and bubbly and the casserole is heated through. Let it rest for a few minutes before serving.",6,2250,185,47,220,17,18,40,4,800,15,200,1500,3000,10,50,100,1000,2,10,150,400,4,1.5,1.8,30,2.5,5,healthy,7
gemini_flash_dessert_771,gemini_flash,dessert,Angel Food Cakes,Fluffy Lemon Angel Food Cake,"[""360 g Egg white, raw"", ""220 g Sugar, white, granulated"", ""110 g Wheat flour, cake"", ""6 g Cream of tartar"", ""7.5 ml Vanilla extract"", ""3 g Salt"", ""1 piece Lemon, zest of""]","Preheat your oven to 175°C (350°F) and position a rack in the lower third. Do not grease an angel food cake pan; it needs the batter to cling to the sides for climbing. In a medium bowl, sift together the cake flour and 100 g of the granulated sugar; set aside. In a very large, clean mixing bowl, using an electric mixer, beat the egg whites, cream of tartar, and salt on medium speed until soft peaks form. Gradually add the remaining 120 g of granulated sugar, about one tablespoon at a time, continuing to beat on high speed until stiff, glossy peaks form. Gently fold in the vanilla extract and lemon zest until just combined. Sift about one-third of the flour mixture over the egg white mixture and gently fold it in with a rubber spatula, taking care not to deflate the whites. Repeat with the remaining flour mixture in two additions, folding until no streaks of flour remain. Pour the batter into the ungreased angel food cake pan and gently smooth the top. Bake for 35 to 40 minutes, or until the cake is golden brown and springs back when lightly touched. Immediately invert the pan onto its 'feet' (or over the neck of a bottle if your pan doesn't have feet) and let it cool completely for at least 1.5 to 2 hours before running a thin knife around the edges to release the cake.",10,1450,51,1,307,0.1,220,3,3,60,2,30,300,400,1,5,30,0,0,0.5,5,100,0.5,0.2,0.7,1,0.2,4,healthy,3
gemini_flash_dessert_772,gemini_flash,dessert,Angel Food Cakes,Light Lemon Raspberry Angel Food Cake,"[""360 g Egg white, raw"", ""200 g Sugar, granulated, white"", ""90 g Wheat flour, cake"", ""5 g Cream of tartar"", ""2 g Salt, table"", ""5 ml Vanilla extract"", ""10 g Lemon zest, fresh"", ""200 g Raspberries, fresh"", ""10 g Sugar, powdered""]","Preheat your oven to 160°C. Do not grease a 25 cm (10-inch) tube pan with a removable bottom, as the batter needs to cling to the sides to rise properly. In a medium bowl, whisk together the 90 g of cake flour and 75 g of granulated sugar until well combined, then set this mixture aside. In a large, very clean bowl (it's crucial that it's grease-free for the egg whites to whip properly), add the 360 g of egg whites, 5 g of cream of tartar, and 2 g of salt. Beat with an electric mixer on medium-high speed until soft peaks form. Gradually add the remaining 125 g of granulated sugar, one tablespoon at a time, continuing to beat until stiff, glossy peaks form and the meringue looks firm and holds its shape. Gently fold in the 5 ml of vanilla extract and 10 g of lemon zest using a rubber spatula. Sift about a quarter of the flour and sugar mixture over the meringue and gently fold it in, being careful not to deflate the egg whites. Repeat this process with the remaining flour mixture in three more additions until everything is just combined and no streaks of flour remain. Carefully spoon the batter into the ungreased tube pan and smooth the top. Lightly swirl in half of the 200 g fresh raspberries if you wish, or reserve them all for garnish. Bake for 35-40 minutes, or until the cake is golden brown, springs back when lightly touched, and makes a rustling sound when pressed. Immediately invert the pan onto the bottle neck or onto its specific feet if your pan has them, and let it cool completely, for at least 1 hour, or until it is entirely cool. This step is essential to prevent the cake from collapsing. Once cooled, run a thin knife around the edges of the pan and the inner core to release the cake. Carefully remove the cake from the pan. Dust with the 10 g of powdered sugar and serve with the remaining fresh raspberries.",12,1450,50,3,308,0.1,226,15,2,50,2,30,100,500,0.5,5,50,10,0,0.5,50,80,0.5,0.1,0.5,1,0.3,4,healthy,5.5
gemini_flash_dessert_773,gemini_flash,dessert,Angel Food Cakes,Light Lemon Vanilla Angel Food Cake,"[""360 g Egg white, raw"", ""150 g Granulated sugar"", ""90 g Cake flour, sifted"", ""1.5 tsp Cream of tartar"", ""1 tsp Vanilla extract"", ""0.5 tsp Salt"", ""Zest of 1 lemon""]","Preheat your oven to 170°C (325°F). Make sure your tube pan (25 cm with a removable bottom) is perfectly clean and ungreased, as any grease will prevent the cake from rising. In a medium bowl, sift together the cake flour and 75 grams of the granulated sugar; set aside. In a large, very clean mixing bowl, beat the egg whites with the cream of tartar and salt on medium speed until soft peaks form. Gradually add the remaining 75 grams of granulated sugar, one tablespoon at a time, continuing to beat on high speed until stiff, glossy peaks form. Gently fold in the vanilla extract and lemon zest. Slowly and carefully, fold the sifted flour and sugar mixture into the egg white mixture, about a quarter at a time, until just combined, being careful not to deflate the whites. Pour the batter evenly into the ungreased tube pan. Bake for 35-40 minutes, or until the top is golden brown and springs back when lightly touched. Invert the pan immediately onto its feet or over the neck of a bottle and let it cool completely upside down for at least 1.5 hours before running a thin knife around the edges and removing the cake from the pan.",10,1112,49,2,220,1,152,2,2.5,32,1.4,61,148,683,0.7,5,42,0,0,0.5,5,36,0,0.54,0.36,4.5,0.07,8,moderate,2
gemini_flash_dessert_774,gemini_flash,dessert,Angel Food Cakes,Light and Fluffy Lemon Berry Angel Food Cake,"[""360 g Egg white, raw"", ""180 g Caster sugar, white"", ""90 g Wheat flour, plain, sifted"", ""5 ml Cream of tartar"", ""5 ml Vanilla extract"", ""1 g Salt, fine table"", ""5 g Lemon, raw, zest"", ""100 g Strawberry, fresh, whole"", ""50 g Blueberry, fresh"", ""50 g Raspberry, fresh"", ""15 g Powdered sugar""]","Preheat your oven to 175°C (350°F). Sift the flour, 75g of the caster sugar, and salt together into a bowl and set aside. In a large, very clean bowl, beat the egg whites with the cream of tartar and lemon zest on medium speed until soft peaks form. Gradually add the remaining 105g of caster sugar, one tablespoon at a time, continuing to beat until stiff, glossy peaks form. Gently fold in the vanilla extract. Carefully fold the sifted dry ingredients into the egg white mixture in three additions, being careful not to deflate the whites. Pour the batter into an ungreased 25 cm (10-inch) tube pan. Smooth the top and bake for 35-40 minutes, or until the cake springs back when lightly touched and is golden brown. Invert the pan immediately over the neck of a bottle or onto the pan's feet if it has them, and let it cool completely, for at least 1.5 to 2 hours. Once cooled, run a thin knife around the edges and center tube to release the cake. For the topping, gently mix the fresh strawberries, blueberries, and raspberries in a small bowl. If desired, you can sprinkle a little of the powdered sugar over the berries for extra sweetness. Slice the angel food cake and serve with the fresh berry mixture.",12,1460,50.0,2.5,305.0,0.5,207.0,9.0,1.4,60,1.5,90,670,960,1.0,5,110,5,0.1,0.5,77,87,2.6,0.1,1.6,1.2,0.1,10,unhealthy,3
gemini_flash_dessert_775,gemini_flash,dessert,Angel Food Cakes,Light Lemon Berry Angel Food Cake,"[""360 g Egg white, raw"", ""280 g Sugar, white, granulated"", ""90 g Flour, wheat, white, cake"", ""8 g Cream of tartar"", ""2 g Salt"", ""10 ml Vanilla extract"", ""1 piece Lemon, zest of"", ""200 g Strawberry, raw"", ""150 g Blueberry, raw"", ""150 g Raspberry, raw""]","Preheat your oven to 170°C (325°F). Make sure your angel food cake pan (tube pan with removable bottom, 25 cm) is clean and completely grease-free. Sift the cake flour together with 100 grams of the granulated sugar three times to ensure it's very light and airy, then set aside. In a large, very clean mixing bowl, using an electric mixer, beat the egg whites on medium speed until foamy. Add the cream of tartar and salt, then increase speed to medium-high and continue beating until soft peaks form. Gradually add the remaining 180 grams of granulated sugar, one tablespoon at a time, beating until stiff, glossy peaks form and the sugar is fully dissolved. Beat in the vanilla extract and lemon zest. Gently fold in the sifted flour mixture, about a quarter at a time, being careful not to deflate the egg whites. Pour the batter into the ungreased tube pan, spreading it evenly. Bake for 35-40 minutes, or until the cake is golden brown and springs back when lightly touched. Immediately invert the pan onto its feet (or onto the neck of a bottle if your pan doesn't have feet) and let it hang upside down for at least 1.5 to 2 hours, or until completely cool. This prevents the cake from collapsing. Once cooled, run a thin knife around the edges and center tube to release the cake. Slice and serve with the fresh mixed berries.",12,1808,52,2,403,0.1,312,20,2.5,100,3,50,300,800,2,50,100,30,0.5,2,200,150,1,0.15,0.5,1,0.3,6,moderate,5
gemini_flash_dessert_776,gemini_flash,dessert,Apple Pie,Wholesome Spiced Apple Pie with Whole Wheat Crust,"[""250 g Flour, whole wheat"", ""100 g Butter, unsalted, cold, cubed"", ""50 ml Water, ice cold"", ""5 g Sugar, granulated"", ""2 g Salt, table"", ""1.2 kg Apple, fresh, unpeeled, cored, sliced"", ""50 g Maple syrup"", ""10 g Cornstarch"", ""5 ml Lemon juice, fresh"", ""5 g Cinnamon, ground"", ""2 g Nutmeg, ground"", ""1 g Vanilla extract"", ""5 g Butter, unsalted"", ""1 piece Egg, raw""]","Start by preparing the pie crust. In a large bowl, combine the whole wheat flour, sugar, and salt. Add the cold, cubed unsalted butter and cut it into the flour mixture using a pastry blender or your fingertips until it resembles coarse crumbs. Gradually add the ice-cold water, one tablespoon at a time, mixing until the dough just comes together. Be careful not to overmix. Divide the dough into two equal portions, flatten each into a disc, wrap in plastic wrap, and refrigerate for at least 30 minutes. Meanwhile, prepare the apple filling. In a large bowl, combine the sliced apples, maple syrup, cornstarch, fresh lemon juice, ground cinnamon, and ground nutmeg. Stir gently to ensure all apples are coated. Preheat your oven to 200°C (390°F). On a lightly floured surface, roll out one disc of dough into a 30 cm (12 inch) circle. Carefully transfer it to a 23 cm (9 inch) pie plate, trimming any excess dough. Pour the apple filling into the crust and dot with small pieces of butter. Roll out the second disc of dough and place it over the filling. Trim the top crust, leaving about 2 cm (0.8 inches) overhang, then fold the top crust under the bottom crust and crimp the edges to seal. Cut several slits in the top crust to allow steam to escape. Beat the raw egg and brush it over the top crust. Bake for 15 minutes at 200°C (390°F), then reduce the oven temperature to 180°C (350°F) and continue baking for another 40-50 minutes, or until the crust is golden brown and the filling is bubbly. If the crust browns too quickly, cover the edges loosely with foil. Let the pie cool completely on a wire rack for at least 2-3 hours before serving, allowing the filling to set.",8,2480,43,94,390,54,158,55,2.5,110,12,155,460,3600,4.5,12,22,35,0.6,3.2,105,210,0.5,1.1,0.6,8.5,1.6,7,moderate,5
gemini_flash_dessert_777,gemini_flash,dessert,Apple Pie,Healthy Spiced Apple Pie with Whole Wheat Crust,"[""300 g Flour, whole wheat, unspecified"", ""150 g Butter, unsalted, cold"", ""5 g Salt, table"", ""100 ml Water, ice cold"", ""1.5 kg Apple, Granny Smith, raw"", ""50 g Sugar, brown, light"", ""10 g Corn starch"", ""10 ml Lemon juice, fresh"", ""5 g Cinnamon, ground"", ""1 g Nutmeg, ground""]","First, prepare the pie crust: In a large bowl, combine the whole wheat flour and salt. Cut the cold unsalted butter into small cubes and add to the flour mixture. Using your fingertips or a pastry blender, work the butter into the flour until the mixture resembles coarse crumbs with some pea-sized pieces of butter remaining. Gradually add the ice-cold water, one tablespoon at a time, mixing until the dough just comes together. Be careful not to overmix. Divide the dough into two balls, one slightly larger than the other, flatten them into discs, wrap in plastic film, and refrigerate for at least 30 minutes. Meanwhile, prepare the apple filling: Peel, core, and slice the Granny Smith apples into uniform pieces. In a large bowl, toss the sliced apples with brown sugar, corn starch, fresh lemon juice, ground cinnamon, and ground nutmeg until evenly coated. Preheat your oven to 190°C. On a lightly floured surface, roll out the larger dough disc into a 30 cm circle. Carefully transfer the dough to a 23 cm pie dish, gently pressing it into the bottom and up the sides. Trim any excess dough, leaving about 1 cm overhang. Pour the apple filling into the prepared pie crust, mounding it slightly in the center. Roll out the second dough disc for the top crust. You can either place it whole over the filling and cut vents, or cut it into strips to create a lattice top. Place the top crust or lattice over the apples. Trim and crimp the edges to seal. If using a full top crust, cut several slits in the top for steam to escape. For a golden crust, you may brush lightly with a tablespoon of milk or an egg wash (optional, not included in ingredients). Place the pie on a baking sheet to catch any drips and bake for 20 minutes at 190°C. Then, reduce the oven temperature to 175°C and continue baking for another 40-50 minutes, or until the crust is golden brown and the filling is bubbly and tender when poked with a knife. If the crust starts browning too quickly, you can cover the edges with foil. Remove from the oven and let the pie cool completely on a wire rack for at least 2-3 hours before slicing and serving; this allows the filling to set properly.",8,3100,45,120,460,75,200,65,5,250,10,200,500,2700,3,10,20,600,1,5,70,150,0.1,0.4,0.3,4,0.5,8,moderate,6
gemini_flash_dessert_778,gemini_flash,dessert,Apple Pie,Healthy Spiced Apple Pie with Whole Wheat Crust,"[""250 g Flour, whole wheat"", ""90 g Butter, unsalted, cold"", ""70 ml Water, ice cold"", ""2 g Salt, fine"", ""1.2 kg Apple, Granny Smith, peeled, cored and sliced"", ""40 g Sugar, demerara"", ""15 ml Lemon juice, fresh"", ""8 g Cinnamon, ground"", ""2 g Nutmeg, ground"", ""15 g Cornstarch"", ""1 piece Egg, raw, large"", ""15 ml Water, cold""]","First, prepare the pie crust. In a large bowl, combine the whole wheat flour and salt. Cut the cold butter into small cubes and add them to the flour mixture. Using your fingertips or a pastry blender, work the butter into the flour until it resembles coarse crumbs with some pea-sized pieces of butter remaining. Gradually add the ice-cold water, one tablespoon at a time, mixing until the dough just comes together. Be careful not to overmix. Divide the dough into two portions, one slightly larger than the other, flatten them into discs, wrap tightly in plastic, and refrigerate for at least 30 minutes.

While the dough chills, prepare the apple filling. In a large bowl, combine the peeled, cored, and sliced Granny Smith apples with the demerara sugar, fresh lemon juice, ground cinnamon, ground nutmeg, and cornstarch. Toss gently until all the apple slices are evenly coated. Allow the mixture to sit for about 10-15 minutes to let the flavors meld.

Preheat your oven to 200 degrees Celsius. On a lightly floured surface, roll out the larger dough disc into a 30 cm circle. Carefully transfer the dough to a 23 cm pie dish, pressing it gently into the bottom and up the sides. Trim any excess dough, leaving about a 1 cm overhang. Pour the apple filling evenly into the pie crust. Roll out the second dough disc and place it over the apple filling. Trim the top crust to match the bottom overhang.

Fold the overhang of the top crust under the bottom crust and crimp the edges together to seal the pie. Cut several slits in the top crust to allow steam to escape during baking. In a small bowl, whisk the raw egg with 15 ml of cold water to create an egg wash. Brush the top of the pie with the egg wash for a golden finish. Optionally, sprinkle a small amount of extra demerara sugar on top.

Bake the pie for 15 minutes at 200 degrees Celsius, then reduce the oven temperature to 175 degrees Celsius and continue baking for another 45-55 minutes, or until the crust is golden brown and the filling is bubbling. If the crust starts to brown too quickly, you can cover the edges with aluminum foil. Once baked, let the pie cool on a wire rack for at least 2-3 hours before slicing and serving. This allows the filling to set properly.",8,2437,42.8,86.2,364.7,47.5,184,58.5,2.0,100,8,150,300,1200,3,5,20,20,0.5,2,20,100,0.5,0.5,0.3,3,0.5,6,moderate,4
gemini_flash_dessert_779,gemini_flash,dessert,Apple Pie,Healthy Whole Wheat Apple Pie with Oat Crumb Topping,"[""200 g Whole wheat flour"", ""100 g Butter, unsalted, cold"", ""60 ml Cold water"", ""2 g Salt"", ""1.2 kg Apples, Gala, peeled, cored, sliced"", ""20 ml Lemon juice, fresh"", ""50 g Maple syrup"", ""10 g Cornstarch"", ""5 g Ground cinnamon"", ""1 g Ground nutmeg"", ""50 g Rolled oats"", ""50 g Whole wheat flour"", ""40 g Brown sugar"", ""40 g Butter, unsalted, cold""]","Begin by preparing the pie crust. In a large bowl, combine 200 grams of whole wheat flour and 2 grams of salt. Cut 100 grams of cold unsalted butter into small pieces and add it to the flour mixture. Use a pastry blender or your fingertips to work the butter into the flour until the mixture resembles coarse crumbs. Gradually add 60 ml of cold water, one tablespoon at a time, mixing until the dough just comes together. Be careful not to overmix. Form the dough into a disc, wrap it in plastic film, and refrigerate for at least 30 minutes. While the dough chills, preheat your oven to 190 degrees Celsius. In a separate large bowl, prepare the apple filling. Combine the 1.2 kg of peeled, cored, and sliced Gala apples with 20 ml of fresh lemon juice, 50 grams of maple syrup, 10 grams of cornstarch, 5 grams of ground cinnamon, and 1 gram of ground nutmeg. Toss gently to ensure the apples are evenly coated. For the oat crumb topping, combine 50 grams of rolled oats, 50 grams of whole wheat flour, 40 grams of brown sugar, and 2 grams of ground cinnamon in a medium bowl. Cut in the remaining 40 grams of cold unsalted butter until the mixture forms coarse crumbs. Once the pie dough is chilled, roll it out on a lightly floured surface to fit a 23 cm pie dish. Carefully transfer the rolled dough into the pie dish, trimming any excess and crimping the edges as desired. Pour the prepared apple filling into the pie crust, spreading it evenly. Sprinkle the oat crumb topping over the apples. Place the pie on a baking sheet to catch any drips and bake for 45-60 minutes, or until the crust is golden brown, the topping is crispy, and the filling is bubbly and tender when pierced with a knife. If the crust or topping browns too quickly, you may loosely cover the pie with aluminum foil. Let the pie cool on a wire rack for at least 2-3 hours before slicing and serving, allowing the filling to set properly.",8,2900,40,115,440,70,186,54,2,280,10,180,450,1800,4,5,15,100,1,4,50,150,0.2,0.5,0.3,5,0.6,4,healthy,5
gemini_flash_dessert_780,gemini_flash,dessert,Apple Pie,Healthy Spiced Apple Pie with Whole Wheat Crust,"[""150 g Whole wheat flour"", ""100 g All-purpose wheat flour"", ""120 g Butter, unsalted, cold"", ""50 ml Water, ice cold"", ""3 g Salt, table"", ""1.2 kg Apple, raw, Granny Smith"", ""50 g Brown sugar, light"", ""10 g Cornstarch"", ""5 g Cinnamon, ground"", ""1 g Nutmeg, ground"", ""10 ml Lemon juice, fresh"", ""5 ml Vanilla extract""]","Begin by preparing the pie crust. In a large mixing bowl, combine the whole wheat flour, all-purpose wheat flour, and salt. Cut the cold, cubed unsalted butter into the flour mixture using a pastry blender or your fingertips until the mixture resembles coarse crumbs with some pea-sized pieces of butter remaining. Gradually add the ice-cold water, one tablespoon at a time, mixing until the dough just comes together. Be careful not to overmix. Divide the dough into two equal discs, wrap each tightly in plastic film, and chill in the refrigerator for at least 30 minutes.

While the dough chills, prepare the apple filling. Peel, core, and slice the Granny Smith apples into roughly 0.5 cm thick pieces. In a very large bowl, combine the sliced apples with the light brown sugar, cornstarch, ground cinnamon, ground nutmeg, fresh lemon juice, and vanilla extract. Toss gently until the apples are evenly coated.

Preheat your oven to 190°C (375°F).

On a lightly floured surface, roll out one of the chilled dough discs into a roughly 30 cm circle. Carefully transfer the rolled dough into a 23 cm pie dish. Trim any excess dough from the edges, leaving about 1 cm overhang. Pour the prepared apple mixture evenly into the pie crust.

Roll out the second dough disc. You can either place it directly over the apple filling, cutting a few slits in the top for steam to escape, or cut it into strips to create a lattice top. Place the top crust or lattice over the apples and trim any excess. Crimp the edges of the top and bottom crusts together to seal them. For a golden finish, you can optionally brush the top crust lightly with milk or an egg wash.

Place the pie on a baking sheet to catch any potential drips and bake for 45-55 minutes, or until the crust is golden brown and the filling is bubbling. If the crust begins to brown too quickly, loosely tent the edges with aluminum foil. Once baked, remove the pie from the oven and let it cool completely on a wire rack for at least 2-3 hours before slicing and serving. This allows the filling to set properly.",8,2650,35,108,395,65,175,52,3,150,8,120,400,1800,4,10,40,600,0.5,4,50,150,0.1,0.4,0.3,4,0.6,6,moderate,5
gemini_flash_dessert_781,gemini_flash,dessert,Bar Cookies,Healthy Apple Cinnamon Oatmeal Bars,"[""200 g Rolled oats, whole grain"", ""100 g Whole wheat flour"", ""1 tsp Baking powder"", ""0.5 tsp Ground cinnamon"", ""0.25 tsp Salt, table"", ""150 g Apple, raw, peeled, grated"", ""80 ml Maple syrup, pure"", ""60 ml Coconut oil, virgin, melted"", ""1 piece Egg, raw, large"", ""50 g Walnut, pieces"", ""50 g Raisins, seedless""]","Preheat your oven to 175 degrees Celsius. Line an 20x20 cm baking dish with parchment paper, leaving an overhang on the sides for easy removal. In a large mixing bowl, combine the rolled oats, whole wheat flour, baking powder, ground cinnamon, and salt, mixing well to ensure all dry ingredients are evenly distributed. In a separate medium bowl, whisk together the grated apple, pure maple syrup, melted virgin coconut oil, and the raw large egg until thoroughly combined. Pour the wet ingredients into the dry ingredients and mix with a spoon or spatula until just combined. Fold in the walnut pieces and seedless raisins. Transfer the mixture to the prepared baking dish and press it down firmly and evenly using the back of a spoon or your hands. Bake for 25-30 minutes, or until the edges are golden brown and a toothpick inserted into the center comes out clean. Let the bars cool completely in the pan on a wire rack before lifting them out using the parchment paper and cutting them into 12 squares.",12,2517,52,95,350,48,125,39,1.25,280,12,300,800,1100,5,15,30,80,0.5,6,10,150,0.2,0.8,0.3,4,0.5,8,moderate,5
