recipe_id,model,category,meal_type,title,ingredients_json,instructions,servings,claimed_energy_kcal,claimed_protein_g,claimed_fat_g,claimed_carbs_g,claimed_saturated_fat_g,claimed_sugar_g,claimed_fiber_g,claimed_salt_g,claimed_calcium_mg,claimed_iron_mg,claimed_magnesium_mg,claimed_phosphorus_mg,claimed_potassium_mg,claimed_zinc_mg,claimed_iodine_ug,claimed_selenium_ug,claimed_vitamin_a_rae_ug,claimed_vitamin_d_ug,claimed_vitamin_e_mg,claimed_vitamin_c_mg,claimed_folate_ug,claimed_vitamin_b12_ug,claimed_vitamin_b1_mg,claimed_vitamin_b2_mg,claimed_vitamin_b3_mg,claimed_vitamin_b6_mg,claimed_fsa_score,claimed_fsa_category,claimed_who_score
gpt54_nano_dinner_581,gpt54_nano,dinner,Pulled Pork,Smoky Chipotle Pulled Pork with Roasted Sweet Potato and Corn Slaw,"[""900 g pork shoulder, boneless"", ""2 tbsp olive oil"", ""2 tbsp tomato paste"", ""1 dl apple cider vinegar"", ""1 tbsp smoked paprika"", ""2 tsp ground cumin"", ""2 tsp dried oregano"", ""1 tsp chipotle powder"", ""3 cloves garlic, minced"", ""1 pc onion, yellow, diced"", ""200 g passata (tomato sauce)"", ""150 g low-sodium chicken stock"", ""450 g sweet potato, peeled and cubed"", ""250 g red cabbage, shredded"", ""200 g corn kernels, canned, drained"", ""1 pc lime, juice only"", ""25 g Greek yogurt, plain 2%""]","Heat the oven to 160°C. Pat the pork shoulder dry, then rub it all over with smoked paprika, ground cumin, dried oregano, chipotle powder, and a little salt and black pepper. Heat olive oil in a large oven-safe pot over medium-high heat and sear the pork on all sides until browned, about 6–8 minutes. Remove the pork and sauté the onion and garlic for 3–4 minutes. Stir in tomato paste and cook for 1 minute, then add passata, apple cider vinegar, and chicken stock. Return the pork to the pot, cover with a lid, and roast in the oven for 3 hours, until very tender and easily pulled apart with a fork. While the pork cooks, toss the cubed sweet potato with a little oil, spread on a baking tray, and roast for 25–30 minutes at 220°C until browned and soft. For the corn slaw, mix shredded red cabbage and corn with lime juice. When the pork is ready, shred it into pulled pieces, return it to the sauce, and simmer uncovered for 10 minutes so the sauce reduces and clings to the meat. Serve the pulled pork with roasted sweet potato and the corn slaw, and finish with a spoon of Greek yogurt on top.",6,2380,162,111,175,31,32,40,5,420,7.5,295,1200,1850,13,20,70,1650,1.5,8,110,260,5.0,1.2,0.7,18,1.0,7,healthy,5
gpt54_nano_dinner_582,gpt54_nano,dinner,Pulled Pork,Smoky Chipotle Pulled Pork with Apple Slaw,"[""800 g pork shoulder, boneless"", ""2 tbsp olive oil"", ""1 large onion"", ""3 clove garlic"", ""2 tbsp tomato paste"", ""150 g apple cider vinegar"", ""200 ml water"", ""30 g brown sugar"", ""2 tsp smoked paprika"", ""1 tsp ground cumin"", ""2 tsp dried oregano"", ""1 tsp ground black pepper"", ""1 tsp fine salt"", ""1 pc lime"", ""2 g chipotle chili powder"", ""400 g savoy cabbage"", ""150 g apple"", ""120 g Greek yogurt, plain, 2%"", ""1 tsp Dijon mustard"", ""1 tsp honey""]","Heat the olive oil in a large heavy pot over medium-high heat. Season the pork shoulder with the salt, then sear it on all sides until browned, about 6–8 minutes total. Reduce the heat to medium and add the onion; cook for 5 minutes until softened, then stir in the garlic, tomato paste, smoked paprika, cumin, oregano, black pepper, and chipotle chili powder and cook for 1 minute to bloom the spices. Pour in the apple cider vinegar and water, add the brown sugar, squeeze in the lime juice, and bring to a gentle simmer. Cover with a lid and cook on low heat until the pork is extremely tender and easily pulls apart, about 2 hours, stirring every 30 minutes so it stays moist. Meanwhile, shred the savoy cabbage finely and grate the apple. Stir together Greek yogurt, Dijon mustard, honey, and a little lime juice, then toss the cabbage and apple with the dressing and chill until ready. Once the pork is done, remove it from the pot and shred it with two forks. Return the shredded pork to the sauce and simmer uncovered for 10–15 minutes to thicken slightly. Serve the pulled pork with the apple slaw on the side, spooning some of the smoky sauce over the meat.",4,1540,158,70,72,20,46,18,11,520,9,210,1050,1750,12,18,90,520,1.5,3.8,95,140,3.0,0.9,0.45,18,0.9,8,moderate,4
gpt54_nano_dinner_583,gpt54_nano,dinner,Pulled Pork,Smoky Honey-Garlic Pulled Pork with Roasted Sweet Potato and Coleslaw,"[""1.2 kg pork shoulder, boneless, trimmed"", ""2 tbsp olive oil"", ""1 tbsp smoked paprika"", ""2 tsp ground cumin"", ""1 tsp dried thyme"", ""1 tsp black pepper, ground"", ""1.5 tsp fine salt"", ""3 cloves garlic, fresh"", ""200 g onion"", ""250 ml tomato passata"", ""150 ml apple cider vinegar"", ""1 tbsp honey"", ""100 g carrot"", ""1 tbsp Worcestershire sauce"", ""800 g sweet potatoes"", ""1 tbsp olive oil"", ""300 g white cabbage, shredded"", ""150 g Greek yogurt, plain 2%"", ""1 tbsp Dijon mustard"", ""1 tbsp apple cider vinegar"", ""1 tbsp lime juice""]","Pat the pork shoulder dry and rub it all over with olive oil, smoked paprika, cumin, dried thyme, black pepper, and 1.5 tsp of fine salt. Heat a heavy pot or deep roasting pan over medium-high heat and brown the pork on all sides, about 8–10 minutes total. Remove the pork and sauté the onion and carrot in the same pot until soft and lightly golden, 5–6 minutes. Stir in the garlic for 30 seconds, then add tomato passata, apple cider vinegar, honey, and Worcestershire sauce. Return the pork, bring the sauce to a gentle simmer, cover, and cook in the oven at 150°C for 3 hours, turning the meat once halfway through, until very tender. For the sweet potatoes, heat the oven to 220°C, cube the sweet potatoes, toss with 1 tbsp olive oil and a little salt, and roast for 25–30 minutes until browned at the edges and tender through. To make the yogurt coleslaw, mix shredded cabbage with Greek yogurt, Dijon mustard, 1 tbsp apple cider vinegar, and lime juice, and season with a little black pepper. When the pork is tender, shred it with two forks directly in the pot, stir to coat with the smoky sauce, and simmer uncovered for 10 minutes to thicken slightly. Serve the pulled pork with roasted sweet potatoes and the yogurt coleslaw.",6,2860,210,138,168,39,44,46,6.8,580,8.9,255,1420,2550,10.5,35,65,1850,2.2,7.5,95,260,7.8,1.2,0.6,26,1.1,7,moderate,4
gpt54_nano_dinner_584,gpt54_nano,dinner,Pulled Pork,Smoky Pulled Pork with Apple Slaw and Wholegrain Buns,"[""900 g pork shoulder, boneless"", ""20 g smoked paprika"", ""10 g ground cumin"", ""6 g garlic powder"", ""5 g dried oregano"", ""8 g fine salt"", ""4 g black pepper"", ""250 ml apple cider vinegar"", ""150 ml apple juice"", ""2 tbsp tomato paste"", ""1 pc onion"", ""2 pc carrots"", ""1 pc apple"", ""250 g white cabbage"", ""120 g low-fat Greek yogurt, plain"", ""1 tbsp olive oil"", ""4 tbsp water"", ""4 pc wholegrain burger buns""]","Preheat the oven to 160°C. Pat the pork shoulder dry and rub it all over with smoked paprika, cumin, garlic powder, oregano, salt, and black pepper. Chop the onion and carrots, then place them in a roasting dish with the apple cider vinegar and apple juice, and stir in the tomato paste and 4 tbsp water until smooth. Nestle the pork into the liquid, cover tightly with a lid or foil, and roast for 3 hours, until the meat is very tender and pulls apart easily. Remove the lid and cook for a further 30 minutes so the juices reduce slightly and the outside gets a little more colour. While the pork cooks, make the apple slaw: finely shred the cabbage and grate the apple, then mix with low-fat Greek yogurt and a drizzle of olive oil until glossy and creamy. When the pork is ready, transfer it to a bowl and shred with two forks, then mix it back into the reduced cooking juices to keep it moist. Serve the pulled pork in wholegrain burger buns and top with the apple slaw.",4,1510,122,62,109,20,38,23,10.2,420,10.5,230,920,1600,9.6,18,55,650,1.5,8.2,55,240,2.9,0.9,0.35,18,0.9,6,moderate,4
gpt54_nano_dinner_585,gpt54_nano,dinner,Pulled Pork,Smoky Apple-Cider Pulled Pork with Wholegrain Slaw,"[""1.2 kg pork shoulder, boneless"", ""30 g onion, raw"", ""2 cloves garlic"", ""200 ml apple cider vinegar"", ""150 g ketchup, no added sugar"", ""1 tbsp smoked paprika"", ""1 tsp ground cumin"", ""1 tsp dried oregano"", ""1 tsp black pepper, ground"", ""1.5 tsp fine salt"", ""500 g red cabbage, shredded"", ""250 g carrot, grated"", ""10 g fresh ginger, grated"", ""20 ml olive oil"", ""60 ml water""]","Preheat the oven to 160°C. Pat the pork shoulder dry and rub it with the smoked paprika, ground cumin, dried oregano, black pepper, and 1.5 tsp of the fine salt. Heat the olive oil in a large oven-safe pot or Dutch oven over medium-high heat, then brown the pork on all sides until well caramelized, about 8–10 minutes total. Add the onion and cook for 3 minutes, then stir in the garlic and grated ginger for 30 seconds. Pour in the apple cider vinegar, add the ketchup and water, and bring the mixture to a gentle simmer. Cover tightly with a lid or foil and braise in the oven for 3 hours, until the pork is very tender and can be pulled apart easily with a fork. While the pork cooks, mix the shredded red cabbage and grated carrot in a bowl. When the pork is done, remove it from the braising liquid and pull it into strands using two forks, discarding any large pieces of fat. Return the pulled pork to the liquid to keep it moist, then pile it over the slaw. Spoon a little extra hot braising sauce over the top and serve immediately.",6,1880,140,96,68,33,22,21,4.8,260,8.9,170,1100,1950,11.8,20,65,420,0,7,75,240,7,1.2,0.55,24,1.1,8,moderate,5
gpt54_nano_dinner_586,gpt54_nano,dinner,Quesadillas,Chicken & Spinach Quesadillas with Black Beans and Lime Yogurt,"[""2 tbsp Olive oil"", ""300 g Chicken breast, raw"", ""1 tsp Ground cumin"", ""2 tsp Smoked paprika"", ""1/2 tsp Garlic powder"", ""250 g Spinach, fresh"", ""200 g Black beans, cooked and drained"", ""1/2 red bell pepper"", ""1 small onion"", ""1 tbsp Lime juice"", ""1/2 tsp Salt"", ""250 g Reduced-fat grated cheese"", ""6 piece Whole wheat tortillas (medium)"", ""120 g Greek yogurt, plain, low fat"", ""1 clove Garlic"", ""1 tsp Fresh coriander, chopped""]","Heat 1 tbsp olive oil in a large nonstick pan over medium-high heat. Add the sliced onion and bell pepper and cook for 3 minutes until softened. Add the chicken breast cut into small pieces, cumin, smoked paprika, garlic powder, and the salt, then stir-fry for 6–8 minutes until the chicken is cooked through and no longer pink. Add the spinach and cook for 1–2 minutes until wilted, then stir in the black beans and lime juice. Meanwhile, mix the Greek yogurt with finely grated garlic and chopped coriander. Wipe the pan lightly, warm the remaining 1 tbsp olive oil over medium heat, and lay down one tortilla. Sprinkle a generous amount of reduced-fat cheese over half the tortilla, add a few spoonfuls of the chicken-bean filling, fold the tortilla in half, and cook for 2–3 minutes per side until golden and crisp and the cheese has melted. Repeat with the remaining tortillas, then serve immediately with the lime yogurt sauce.",3,1265,79,47,132,16,6,26,6.7,980,7.9,215,1030,1320,5.8,60,62,980,1.3,7,70,320,2.1,0.9,0.9,18,0.9,8,healthy,5.6
gpt54_nano_dinner_587,gpt54_nano,dinner,Quesadillas,"Chicken, Spinach & Black Bean Quesadillas with Lime-Yogurt Salsa","[""2 tbsp Olive oil"", ""250 g Chicken breast, raw, diced"", ""1 tsp Ground cumin"", ""1 tsp Smoked paprika"", ""1 tsp Garlic powder"", ""200 g Black beans, cooked, drained"", ""150 g Spinach, fresh"", ""1 red bell pepper, raw, diced"", ""1 pc Onion, raw, chopped"", ""200 g Low-fat plain yogurt"", ""1 pc Lime, zest and juice"", ""1 tbsp Fresh coriander (cilantro), chopped"", ""4 pc Whole wheat tortillas, medium"", ""120 g Reduced-fat cheese, cheddar, grated"", ""5 g Salt"", ""2 g Black pepper, ground""]","Heat 1 tbsp olive oil in a large nonstick pan over medium-high heat. Add the diced chicken, cumin, smoked paprika, garlic powder, half the salt and black pepper, then stir-fry for 6–8 minutes until the chicken is cooked through and lightly browned. Add the onion and bell pepper and cook for 3–4 minutes, stirring, until softened. Stir in the black beans and spinach and cook for 1–2 minutes until the spinach wilts and everything is hot and cohesive.
In a bowl, mix the yogurt with lime zest and juice and chopped coriander, then add a little of the remaining salt to taste.
Wipe the pan and return it to medium heat. Brush both sides of each tortilla lightly with a little remaining olive oil. Sprinkle a quarter of the grated cheese over half of a tortilla, add a generous spoonful of the chicken-bean filling, then fold over. Cook 2–3 minutes per side until the tortillas are golden and the cheese has melted. Repeat with the remaining tortillas. Serve the quesadillas warm with the lime-yogurt salsa on the side.",4,1300,96,38,134,15,7,34,7.1,720,7.6,240,980,1050,7.6,55,60,820,1.6,5.2,90,420,1.5,1.2,0.7,22,1.2,8,healthy,5.2
gpt54_nano_dinner_588,gpt54_nano,dinner,Quesadillas,Chicken and Black Bean Quesadillas with Peppers and Lime Yogurt,"[""2 medium wholemeal tortillas, 50 g each"", ""220 g chicken breast, raw, skinless"", ""120 g black beans, cooked and drained"", ""180 g bell pepper, mixed colors, chopped"", ""80 g red onion, chopped"", ""10 ml olive oil"", ""1 tsp ground cumin"", ""1 tsp smoked paprika"", ""0.5 tsp garlic powder"", ""0.5 tsp chili powder"", ""120 g reduced-fat cheese, shredded"", ""200 g Greek yogurt, plain, 2% fat"", ""10 ml lime juice"", ""1 g salt"", ""1 g black pepper""]","Heat the olive oil in a large non-stick pan over medium-high heat. Add the chicken breast pieces and cook for 6–8 minutes, stirring occasionally, until no longer pink and lightly browned. Add the onion and bell pepper and cook for another 4–5 minutes until softened. Stir in cumin, smoked paprika, garlic powder, and chili powder, then add the black beans and cook for 2 minutes so everything is well coated and hot. Spread some of the reduced-fat cheese over one half of each tortilla, then spoon the chicken-bean-pepper mixture on top and fold the tortillas in half. Cook in the same pan over medium heat for 2–3 minutes per side until the tortillas are crisp and the cheese melts. Mix the Greek yogurt with lime juice, salt, and black pepper, then serve the quesadillas immediately with the lime yogurt on the side.",2,1320,102,44,126,15,7,28,3.8,760,5.9,220,1080,1380,7.1,35,110,520,2.0,6.2,140,320,2.4,0.9,0.9,18,1.1,8.5,healthy,6.1
gpt54_nano_dinner_589,gpt54_nano,dinner,Quesadillas,Chicken & Spinach Wholewheat Quesadillas with Avocado Lime Yogurt,"[""250 g chicken breast, raw"", ""1 tbsp olive oil"", ""1 clove garlic, raw"", ""200 g spinach, fresh"", ""1 piece red bell pepper"", ""160 g black beans, canned, drained"", ""1 tsp ground cumin"", ""1 tsp smoked paprika"", ""0.5 tsp salt"", ""0.25 tsp black pepper, ground"", ""4 pieces wholewheat tortillas"", ""120 g reduced-fat cheese, shredded"", ""200 g Greek yogurt, plain 2%"", ""1 piece avocado, ripe"", ""1 tbsp lime juice""]","Slice the chicken breast into thin strips. Heat the olive oil in a non-stick pan over medium-high heat, then add the chicken, garlic, cumin, and smoked paprika. Cook for 6 to 8 minutes until the chicken is browned and cooked through. Add the bell pepper and cook for 2 minutes, then stir in the spinach and black beans and cook for another 2 to 3 minutes until the spinach has wilted and the mixture is hot and saucy. Warm a second pan over medium heat and place one wholewheat tortilla in the pan. Sprinkle half of the shredded reduced-fat cheese over the tortilla, add half of the chicken and bean mixture, then add the remaining cheese and top with a second tortilla. Cook for 2 to 3 minutes per side, pressing gently, until both tortillas are golden and the cheese is melted. Repeat to make the second quesadilla. Meanwhile, mash the avocado and stir it into the Greek yogurt with lime juice, adding a little black pepper if you like. Serve the quesadillas hot with the avocado lime yogurt on the side.",4,1750,110,56,182,20,10,34,5.1,740,8.6,320,1180,1750,7.8,55,90,1100,1.5,6.5,70,420,2.6,0.9,1.0,18,1.4,8,healthy,5
gpt54_nano_dinner_590,gpt54_nano,dinner,Quesadillas,Chicken & Spinach Quesadillas with Black Beans and Salsa Verde,"[""200 g chicken breast, raw"", ""1 tbsp olive oil"", ""1 small onion"", ""2 cloves garlic"", ""200 g spinach, fresh"", ""150 g black beans, cooked, drained"", ""1 tsp ground cumin"", ""1 tsp smoked paprika"", ""0.5 tsp dried oregano"", ""1.5 g salt"", ""0.5 g black pepper"", ""250 g low-fat Greek yogurt"", ""150 g light cheddar cheese, grated"", ""4 pieces whole wheat tortillas, 20 cm""]","Slice the chicken breast into thin strips. Heat the olive oil in a non-stick skillet over medium-high heat, add the onion and cook for 3 minutes until softened. Stir in the garlic and cook for 30 seconds. Add the chicken, cumin, smoked paprika, oregano, salt, and black pepper, then cook for 6–8 minutes, stirring occasionally, until the chicken is cooked through and no longer pink. Add the spinach and cook for 1–2 minutes until wilted, then stir in the black beans and heat through for 1 minute. Take the skillet off the heat. Lay two tortillas on a clean surface and sprinkle half of the cheddar over each tortilla, then spoon the chicken-spinach-black bean filling over the cheese. Sprinkle the remaining cheddar on top and cover with the remaining two tortillas. Wipe the skillet if needed, then toast the quesadillas over medium heat for 2–3 minutes per side until golden and the cheese melts. Let them rest for 1 minute, cut into wedges, and serve with Greek yogurt as a tangy dip.",4,1970,148,66,183,21,12,34,6.0,780,12.5,340,1180,1650,9.8,18,80,1850,2.5,4.8,55,520,4.2,1.1,1.0,22,1.4,8,healthy,5.4
gpt54_nano_dinner_591,gpt54_nano,dinner,Ravioli,Spinach & Ricotta Ravioli with Lemon-Garlic Tomato Sauce,"[""250 g fresh ravioli, spinach-ricotta"", ""400 g canned chopped tomatoes, no added salt"", ""1 tbsp olive oil"", ""2 cloves garlic, fresh"", ""200 g baby spinach"", ""1 pc lemon, zest and juice"", ""30 g Parmesan cheese, grated"", ""1 dl vegetable stock, low-salt""]","Cook the ravioli in a large pot of lightly salted water according to the package instructions until al dente, then reserve a small ladle of cooking water and drain. While the pasta cooks, heat the olive oil in a saucepan over medium heat and cook the garlic for about 30 seconds until fragrant, without browning. Add the chopped tomatoes and the vegetable stock, then simmer gently for 8–10 minutes until slightly thickened. Stir in the baby spinach and cook for 1–2 minutes until wilted. Add the drained ravioli to the sauce, toss well, and loosen with a splash of reserved cooking water if needed. Finish with lemon zest and juice and fold through the grated Parmesan. Serve hot, making sure the sauce lightly coats the ravioli.",4,1250,52,38,166,10,20,16,3.3,520,6.4,170,840,1180,7.3,35,60,950,0.9,4.2,55,360,3.2,0.25,0.6,6.8,0.65,7,healthy,5.2
gpt54_nano_dinner_592,gpt54_nano,dinner,Ravioli,Spinach & Ricotta Ravioli with Tomato Basil Sauce,"[""250 g fresh ravioli filled with spinach and ricotta"", ""400 g canned chopped tomatoes"", ""1 tbsp olive oil"", ""1 small onion"", ""2 cloves garlic"", ""200 g low-fat ricotta cheese"", ""150 g spinach, fresh"", ""1 tsp olive oil"", ""1 tsp dried oregano"", ""1 g black pepper, ground"", ""2 g salt"", ""30 g Parmesan cheese, hard""]","Cook the onion in olive oil over medium heat until soft and translucent, about 5 minutes. Add the garlic and cook for 30 seconds, then stir in the chopped tomatoes, oregano, and salt. Simmer the sauce gently for 12–15 minutes, until slightly thickened. In a skillet, wilt the fresh spinach with 1 tsp olive oil over medium heat for 2–3 minutes, then squeeze out excess liquid and mix the spinach with low-fat ricotta. Cook the ravioli according to the package instructions in lightly salted boiling water, usually 3–5 minutes, until they float and the pasta feels tender. Reserve a small splash of cooking water, then gently toss the drained ravioli with the tomato sauce and a few tablespoons of cooking water to coat. Serve immediately with grated Parmesan and a little black pepper.",4,1420,66,40,187,16,18,19,7,980,8.8,260,880,980,7.2,32,58,1650,2.6,7.5,44,420,2.4,0.42,0.58,9.6,0.62,7,healthy,4.6
gpt54_nano_dinner_593,gpt54_nano,dinner,Ravioli,Spinach and Ricotta Ravioli with Garlic Tomato–Olive Sauce,"[""300 g fresh spinach"", ""250 g ricotta cheese, part-skim"", ""100 g grated parmesan cheese"", ""2 piece eggs, raw"", ""200 g durum wheat semolina pasta sheets"", ""200 g passata di pomodoro"", ""1 tbsp olive oil"", ""2 cloves garlic"", ""150 g cherry tomatoes"", ""10 g fresh basil"", ""1 g black pepper"", ""2 g fine salt""]","Thaw or rinse the spinach, then cook it in a large pan over medium heat with no added water until wilted, stirring often. Squeeze the spinach very well, then finely chop it. In a bowl, mix the ricotta, chopped spinach, parmesan, eggs, and black pepper until you get a thick, smooth filling. Prepare the ravioli sheets on a lightly floured surface, place small spoonfuls of filling on the pasta, leaving space between them, brush the edges with a little water, and cover with another sheet. Press firmly around each ravioli to seal and cut into squares. Bring a large pot of salted water to a gentle boil and cook the ravioli for 3–4 minutes, until tender and floating. Meanwhile, warm the olive oil in a saucepan over medium heat, sauté the sliced garlic for 30 seconds without browning, then add the passata and halved cherry tomatoes. Simmer for 8–10 minutes so the sauce thickens slightly, then stir in the basil. Drain the ravioli and toss them in the tomato–olive sauce for 1 minute so everything is coated before serving.",4,980,46,42,109,15,18,10,6.2,820,6.6,165,620,980,5.8,70,45,2450,2.5,6.0,35,420,3.0,0.9,0.9,9.5,0.7,8,healthy,5
gpt54_nano_dinner_594,gpt54_nano,dinner,Ravioli,Spinach & Lean Turkey Ravioli in Tomato Basil Sauce,"[""250 g Fresh lasagne sheets, egg pasta"", ""300 g Extra-lean turkey mince, 5% fat"", ""200 g Low-fat ricotta"", ""100 g Baby spinach, fresh"", ""1 piece Egg, raw"", ""40 g Grana Padano, hard cheese"", ""400 g Passata di pomodoro"", ""200 g Courgette, zucchini"", ""1 tbsp Olive oil"", ""2 cloves Garlic"", ""1 tbsp Tomato paste"", ""1 tsp Dried oregano"", ""10 g Fresh basil"", ""10 g Salted butter"", ""1 dl Water"", ""0.5 tsp Black pepper""]","Bring a large pot of salted water to a gentle boil. Finely chop the spinach and cook it in a dry pan for 2 to 3 minutes until wilted, then cool slightly. Mix the turkey mince, ricotta, egg, cooked spinach, 30 g of the Grana Padano, dried oregano, and black pepper in a bowl until well combined. Place small dollops of filling onto the pasta sheets, brush the edges with a little water, and top with another sheet; press firmly around each ravioli to seal, then cut into individual ravioli. Heat olive oil and butter in a saucepan over medium heat and sauté sliced courgette for 5 to 6 minutes until lightly browned. Add minced garlic and tomato paste and cook for 1 minute, then stir in the passata and water and simmer for 10 minutes, tasting and adjusting with black pepper if needed. Cook the ravioli in the simmering water for 3 to 4 minutes, until tender and floating. Serve the ravioli with the tomato basil sauce and scatter over chopped basil and the remaining Grana Padano.",4,980,63,40,94,14,10,10,4.8,620,7.3,120,640,820,6.9,28,40,520,0.8,3.2,35,180,3.0,0.35,0.55,11,0.85,7,healthy,5
gpt54_nano_dinner_595,gpt54_nano,dinner,Ravioli,Spinach & Ricotta Ravioli in Light Tomato Basil Sauce,"[""250 g Fresh egg pasta sheets (ravioli/lasagne sheets)"", ""250 g Ricotta cheese, part-skim"", ""200 g Frozen spinach, thawed and well-drained"", ""1 piece Egg, raw"", ""60 g Parmesan cheese, grated"", ""1 tsp Fine sea salt"", ""2 g Black pepper, ground"", ""400 g Chopped tomatoes, canned"", ""2 tbsp Olive oil"", ""2 cloves Garlic, fresh"", ""10 g Fresh basil"", ""150 ml Vegetable stock, low-salt""]","Thaw and drain the frozen spinach thoroughly, then squeeze it firmly so the filling isn’t watery. In a bowl, mix ricotta, spinach, the egg, half the Parmesan, salt, and black pepper until smooth and evenly combined. Lay out the pasta sheets and spoon small mounds of filling onto the sheet, leaving space between them. Fold over the pasta and press around each mound to seal, then cut into individual ravioli. Bring a large pot of salted water to a gentle boil and cook the ravioli in batches for 3 to 4 minutes, until they float and the pasta is tender. While they cook, heat olive oil in a saucepan over medium heat and sauté the garlic for about 30 seconds until fragrant, then add chopped tomatoes, vegetable stock, and simmer for 10 minutes. Stir in chopped basil near the end. Drain the ravioli and toss them with the tomato basil sauce, then finish with the remaining Parmesan.",4,1530,78,59,165,22,14,18,6.8,1040,7.9,170,880,920,7.2,35,40,920,2.4,6.2,38,420,2.1,0.6,0.9,10.5,0.6,8,healthy,5
gpt54_nano_dinner_596,gpt54_nano,dinner,Refried Beans,Smoky Chipotle Refried Beans with Lime and Spinach,"[""300 g cooked pinto beans"", ""15 g olive oil"", ""120 g onion, raw"", ""2 clove garlic"", ""1 tsp ground cumin"", ""1 tsp smoked paprika"", ""0.5 tsp chipotle powder"", ""1 g salt"", ""0.5 g black pepper, ground"", ""50 ml water"", ""100 g spinach, raw"", ""20 ml lime juice""]","Heat the olive oil in a non-stick pan over medium heat. Add the onion and cook for 6–8 minutes until soft and lightly golden, then stir in the garlic and cook for 30 seconds. Add the cumin, smoked paprika, chipotle powder, salt and black pepper, and cook for 20 seconds until fragrant. Tip in the cooked pinto beans and add the water. Mash the beans with a fork or potato masher and simmer for 8–10 minutes, stirring often, until thick and creamy. Add the spinach and cook for 1–2 minutes until wilted. Turn off the heat and stir in the lime juice. Serve hot with any extra lime wedge if desired.",4,1090,41,33,144,5.5,6.5,56,2.1,230,11.5,290,520,1750,5.4,5,16,380,0,6,18,520,0.2,0.7,0.25,5.2,0.9,8,healthy,5.6
gpt54_nano_dinner_597,gpt54_nano,dinner,Refried Beans,Smoky Chipotle Refried Beans with Lime and Roasted Peppers,"[""400 g canned black beans, drained and rinsed"", ""200 g canned pinto beans, drained and rinsed"", ""1 tbsp olive oil"", ""1 small onion, raw"", ""2 cloves garlic, raw"", ""1 tsp ground cumin"", ""1 tsp smoked paprika"", ""1 tsp chipotle in adobo sauce"", ""2 dl vegetable stock, low salt"", ""1 tbsp tomato paste"", ""1 small red bell pepper, raw"", ""30 g coriander leaves, fresh"", ""1 lime, raw"", ""150 g Greek yogurt, plain 2%""]","Heat the olive oil in a large non-stick pan over medium heat. Finely dice the onion and red bell pepper, then cook them for 6–8 minutes until soft and lightly browned. Add the garlic and cook for 30 seconds, stirring to prevent burning. Stir in the cumin, smoked paprika, and chipotle in adobo, then add the tomato paste and cook for 1 minute. Tip in the drained beans and pour in the vegetable stock. Simmer for 12–15 minutes, stirring occasionally, until the mixture thickens. Mash the beans with a potato masher or the back of a spoon to your preferred texture. Season with salt only if needed, then stir in the lime juice and chopped coriander. Serve warm with a dollop of Greek yogurt on top for creaminess.",4,1225,48,34,174,7,10,71,2.3,520,15.5,253,915,1890,6.6,15,50,265,0.8,4.8,90,650,1.2,0.8,0.5,9.4,0.9,8,healthy,5.9
gpt54_nano_dinner_598,gpt54_nano,dinner,Refried Beans,Creamy Chipotle Refried Beans with Roasted Peppers and Lime,"[""300 g canned kidney beans, drained and rinsed"", ""120 g canned black beans, drained and rinsed"", ""15 ml olive oil"", ""1 piece onion, yellow"", ""2 cloves garlic"", ""200 g roasted red pepper, jarred"", ""1 tsp ground cumin"", ""1 tsp smoked paprika"", ""0.5 tsp chipotle chilli powder"", ""250 ml vegetable stock"", ""15 ml fresh lime juice"", ""8 g chopped fresh coriander"", ""2 g salt"", ""1 g black pepper""]","Heat the olive oil in a medium saucepan over medium heat. Add the finely chopped onion and cook for 6–8 minutes until soft and translucent. Stir in the garlic and cook for 30 seconds until fragrant, then add cumin, smoked paprika, and chipotle chilli powder and stir for 20 seconds. Add the kidney beans, black beans, roasted red pepper, and vegetable stock. Simmer gently for 12–15 minutes, stirring occasionally, until the liquid has reduced slightly. Mash the beans with a potato masher to your preferred creaminess, then simmer for another 3–5 minutes to thicken. Turn off the heat and stir in lime juice, chopped coriander, salt, and black pepper. Serve hot, with extra lime wedges if you like.",4,1180,56,23,193,3.8,18,53,4.8,196,13.4,255,685,1560,6.5,12,10,380,0,6.2,85,600,0.2,1.2,0.3,8.6,1.1,8,healthy,6
